season,date,home_team,away_team,home_score,away_score,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards
2526,2025-10-29,Juventus,Udinese,3.0,1.0,1,4,0,0
2526,2025-10-29,Roma,Parma Calcio 1913,2.0,1.0,0,4,0,0
2526,2025-10-30,Cagliari,Sassuolo,1.0,2.0,4,4,0,0
2526,2025-10-30,Pisa,Lazio,0.0,0.0,2,2,0,0
2526,2025-11-01,Cremonese,Juventus,1.0,2.0,1,0,0,0
2526,2025-11-01,Napoli,Como,0.0,0.0,3,2,0,0
2526,2025-11-01,Udinese,Atalanta,1.0,0.0,1,3,0,0
2526,2025-11-02,AC Milan,Roma,1.0,0.0,1,5,0,0
2526,2025-11-02,Fiorentina,Lecce,0.0,1.0,4,1,0,0
2526,2025-11-02,Parma Calcio 1913,Bologna,1.0,3.0,3,2,1,0
2526,2025-11-02,Torino,Pisa,2.0,2.0,2,1,0,0
2526,2025-11-02,Verona,Inter,1.0,2.0,2,1,0,0
2526,2025-11-03,Lazio,Cagliari,2.0,0.0,0,2,0,0
2526,2025-11-03,Sassuolo,Genoa,1.0,2.0,1,3,0,0
2526,2025-11-07,Pisa,Cremonese,1.0,0.0,4,2,0,0
2526,2025-11-08,Como,Cagliari,0.0,0.0,3,1,0,0
2526,2025-11-08,Juventus,Torino,0.0,0.0,0,1,0,0
2526,2025-11-08,Lecce,Verona,0.0,0.0,1,4,0,0
2526,2025-11-08,Parma Calcio 1913,AC Milan,2.0,2.0,1,1,0,0
2526,2025-11-09,Atalanta,Sassuolo,0.0,3.0,0,2,0,0
2526,2025-11-09,Bologna,Napoli,2.0,0.0,1,3,0,0
2526,2025-11-09,Genoa,Fiorentina,2.0,2.0,2,3,0,0
2526,2025-11-09,Inter,Lazio,2.0,0.0,3,1,0,0
2526,2025-11-09,Roma,Udinese,2.0,0.0,2,1,0,0
2526,2025-11-22,Cagliari,Genoa,3.0,3.0,4,2,0,1
2526,2025-11-22,Fiorentina,Juventus,1.0,1.0,3,3,0,0
2526,2025-11-22,Napoli,Atalanta,3.0,1.0,1,2,0,0
2526,2025-11-22,Udinese,Bologna,0.0,3.0,0,1,0,0
2526,2025-11-23,Cremonese,Roma,1.0,3.0,2,2,0,0
2526,2025-11-23,Inter,AC Milan,0.0,1.0,1,2,0,0
2526,2025-11-23,Lazio,Lecce,2.0,0.0,1,1,0,0
2526,2025-11-23,Verona,Parma Calcio 1913,1.0,2.0,4,3,0,0
2526,2025-11-24,Sassuolo,Pisa,2.0,2.0,2,1,0,0
2526,2025-11-24,Torino,Como,1.0,5.0,0,1,0,0
2526,2025-11-28,Como,Sassuolo,2.0,0.0,2,1,0,0
2526,2025-11-29,AC Milan,Lazio,1.0,0.0,3,4,0,0
2526,2025-11-29,Genoa,Verona,2.0,1.0,1,3,0,0
2526,2025-11-29,Juventus,Cagliari,2.0,1.0,1,5,0,0
2526,2025-11-29,Parma Calcio 1913,Udinese,0.0,2.0,1,2,1,0
2526,2025-11-30,Atalanta,Fiorentina,2.0,0.0,1,3,0,0
2526,2025-11-30,Lecce,Torino,2.0,1.0,2,3,0,0
2526,2025-11-30,Pisa,Inter,0.0,2.0,2,1,0,0
2526,2025-11-30,Roma,Napoli,0.0,1.0,4,3,0,0
2526,2025-12-01,Bologna,Cremonese,1.0,3.0,0,2,0,0
2526,2025-12-06,Inter,Como,4.0,0.0,1,2,0,0
2526,2025-12-06,Sassuolo,Fiorentina,3.0,1.0,2,3,0,0
2526,2025-12-06,Verona,Atalanta,3.0,1.0,2,1,0,0
2526,2025-12-07,Cagliari,Roma,1.0,0.0,2,1,0,1
2526,2025-12-07,Cremonese,Lecce,2.0,0.0,1,2,0,0
2526,2025-12-07,Lazio,Bologna,1.0,1.0,3,3,1,0
2526,2025-12-07,Napoli,Juventus,2.0,1.0,2,1,0,0
2526,2025-12-08,Pisa,Parma Calcio 1913,0.0,1.0,2,2,1,0
2526,2025-12-08,Torino,AC Milan,2.0,3.0,2,1,0,0
2526,2025-12-08,Udinese,Genoa,1.0,2.0,1,0,0,0
2526,2025-12-12,Lecce,Pisa,1.0,0.0,2,1,0,0
2526,2025-12-13,Atalanta,Cagliari,2.0,1.0,1,2,0,0
2526,2025-12-13,Parma Calcio 1913,Lazio,0.0,1.0,2,1,0,2
2526,2025-12-13,Torino,Cremonese,1.0,0.0,1,2,0,0
2526,2025-12-14,AC Milan,Sassuolo,2.0,2.0,1,3,0,0
2526,2025-12-14,Bologna,Juventus,0.0,1.0,3,1,1,0
2526,2025-12-14,Fiorentina,Verona,1.0,2.0,1,5,0,0
2526,2025-12-14,Genoa,Inter,1.0,2.0,2,3,0,0
2526,2025-12-14,Udinese,Napoli,1.0,0.0,1,0,0,0
2526,2025-12-15,Roma,Como,1.0,0.0,3,3,0,0
2526,2025-12-20,Juventus,Roma,2.0,1.0,2,3,0,0
2526,2025-12-20,Lazio,Cremonese,0.0,0.0,4,3,0,1
2526,2025-12-21,Cagliari,Pisa,2.0,2.0,3,2,0,0
2526,2025-12-21,Fiorentina,Udinese,5.0,1.0,3,1,0,1
2526,2025-12-21,Genoa,Atalanta,0.0,1.0,1,2,1,0
2526,2025-12-21,Sassuolo,Torino,0.0,1.0,3,1,0,0
2526,2025-12-27,Lecce,Como,0.0,3.0,2,4,0,0
2526,2025-12-27,Parma Calcio 1913,Fiorentina,1.0,0.0,2,2,0,0
2526,2025-12-27,Pisa,Juventus,0.0,2.0,4,1,0,0
2526,2025-12-27,Torino,Cagliari,1.0,2.0,3,0,0,0
2526,2025-12-27,Udinese,Lazio,1.0,1.0,3,4,0,0
2526,2025-12-28,AC Milan,Verona,3.0,0.0,0,1,0,0
2526,2025-12-28,Atalanta,Inter,0.0,1.0,2,1,0,0
2526,2025-12-28,Bologna,Sassuolo,1.0,1.0,2,3,0,0
2526,2025-12-28,Cremonese,Napoli,0.0,2.0,2,2,0,0
2526,2025-12-29,Roma,Genoa,3.0,1.0,0,1,0,0
2526,2026-01-02,Cagliari,AC Milan,0.0,1.0,2,1,0,0
2526,2026-01-03,Atalanta,Roma,1.0,0.0,1,2,0,0
2526,2026-01-03,Como,Udinese,1.0,0.0,1,3,0,0
2526,2026-01-03,Genoa,Pisa,1.0,1.0,1,3,0,0
2526,2026-01-03,Juventus,Lecce,1.0,1.0,0,3,0,0
2526,2026-01-03,Sassuolo,Parma Calcio 1913,1.0,1.0,2,1,0,0
2526,2026-01-04,Fiorentina,Cremonese,1.0,0.0,1,2,0,0
2526,2026-01-04,Inter,Bologna,3.0,1.0,3,3,0,0
2526,2026-01-04,Lazio,Napoli,0.0,2.0,3,1,2,1
2526,2026-01-04,Verona,Torino,0.0,3.0,0,2,0,0
2526,2026-01-06,Lecce,Roma,0.0,2.0,3,1,0,0
2526,2026-01-06,Pisa,Como,0.0,3.0,2,2,0,0
2526,2026-01-06,Sassuolo,Juventus,0.0,3.0,0,0,0,0
2526,2026-01-07,Bologna,Atalanta,0.0,2.0,0,0,0,0
2526,2026-01-07,Lazio,Fiorentina,2.0,2.0,3,5,0,0
2526,2026-01-07,Napoli,Verona,2.0,2.0,0,3,0,0
2526,2026-01-07,Parma Calcio 1913,Inter,0.0,2.0,1,3,0,0
2526,2026-01-07,Torino,Udinese,1.0,2.0,2,1,0,0
2526,2026-01-08,AC Milan,Genoa,1.0,1.0,4,1,0,0
2526,2026-01-08,Cremonese,Cagliari,2.0,2.0,2,2,0,0
2526,2026-01-10,Atalanta,Torino,2.0,0.0,1,2,0,0
2526,2026-01-10,Como,Bologna,1.0,1.0,3,3,0,1
2526,2026-01-10,Roma,Sassuolo,2.0,0.0,2,2,0,0
2526,2026-01-10,Udinese,Pisa,2.0,2.0,1,4,0,0
2526,2026-01-11,Fiorentina,AC Milan,1.0,1.0,2,3,0,0
2526,2026-01-11,Inter,Napoli,2.0,2.0,0,2,0,0
2526,2026-01-11,Lecce,Parma Calcio 1913,1.0,2.0,3,1,2,0
2526,2026-01-11,Verona,Lazio,0.0,1.0,2,1,0,0
2526,2026-01-12,Genoa,Cagliari,3.0,0.0,2,5,0,0
2526,2026-01-12,Juventus,Cremonese,5.0,0.0,0,1,0,0
2526,2026-01-14,Inter,Lecce,1.0,0.0,2,1,0,0
2526,2026-01-14,Napoli,Parma Calcio 1913,0.0,0.0,1,3,0,0
2526,2026-01-15,Como,AC Milan,1.0,3.0,1,0,0,0
2526,2026-01-15,Verona,Bologna,2.0,3.0,1,2,0,0
2526,2026-01-16,Pisa,Atalanta,1.0,1.0,1,2,0,0
2526,2026-01-17,Cagliari,Juventus,1.0,0.0,0,1,0,0
2526,2026-01-17,Napoli,Sassuolo,1.0,0.0,0,2,0,0
2526,2026-01-17,Udinese,Inter,0.0,1.0,0,1,0,0
2526,2026-01-18,AC Milan,Lecce,1.0,0.0,1,1,0,0
2526,2026-01-18,Bologna,Fiorentina,1.0,2.0,3,0,0,0
2526,2026-01-18,Parma Calcio 1913,Genoa,0.0,0.0,3,2,0,0
2526,2026-01-18,Torino,Roma,0.0,2.0,2,1,0,0
2526,2026-01-19,Cremonese,Verona,0.0,0.0,3,0,0,0
2526,2026-01-19,Lazio,Como,0.0,3.0,5,3,0,0
2526,2026-01-23,Inter,Pisa,6.0,2.0,2,3,0,0
2526,2026-01-24,Como,Torino,6.0,0.0,0,1,0,0
2526,2026-01-24,Fiorentina,Cagliari,1.0,2.0,2,3,0,0
2526,2026-01-24,Lecce,Lazio,0.0,0.0,2,1,0,0
2526,2026-01-25,Atalanta,Parma Calcio 1913,4.0,0.0,1,0,0,0
2526,2026-01-25,Genoa,Bologna,3.0,2.0,2,2,0,1
2526,2026-01-25,Juventus,Napoli,3.0,0.0,1,2,0,0
2526,2026-01-25,Roma,AC Milan,1.0,1.0,0,4,0,0
2526,2026-01-25,Sassuolo,Cremonese,1.0,0.0,1,2,0,0
2526,2026-01-26,Verona,Udinese,1.0,3.0,2,0,0,0
2526,2026-01-30,Lazio,Genoa,3.0,2.0,2,3,0,0
2526,2026-01-31,Cagliari,Verona,4.0,0.0,0,1,0,1
2526,2026-01-31,Napoli,Fiorentina,2.0,1.0,1,1,0,0
2526,2026-01-31,Pisa,Sassuolo,1.0,3.0,3,3,0,0
2526,2026-02-01,Como,Atalanta,0.0,0.0,4,3,0,1
2526,2026-02-01,Cremonese,Inter,0.0,2.0,3,0,0,0
2526,2026-02-01,Parma Calcio 1913,Juventus,1.0,4.0,1,3,0,0
2526,2026-02-01,Torino,Lecce,1.0,0.0,2,2,0,0
2526,2026-02-02,Udinese,Roma,1.0,0.0,5,4,0,0
2526,2026-02-03,Bologna,AC Milan,0.0,3.0,3,0,0,0
2526,2026-02-06,Verona,Pisa,0.0,0.0,1,2,0,0
2526,2026-02-07,Fiorentina,Torino,2.0,2.0,2,5,0,0
2526,2026-02-07,Genoa,Napoli,2.0,3.0,2,2,0,1
2526,2026-02-08,Bologna,Parma Calcio 1913,0.0,1.0,1,2,1,1
2526,2026-02-08,Juventus,Lazio,2.0,2.0,0,2,0,0
2526,2026-02-08,Lecce,Udinese,2.0,1.0,1,2,0,0
2526,2026-02-08,Sassuolo,Inter,0.0,5.0,1,1,1,0
2526,2026-02-09,Atalanta,Cremonese,2.0,1.0,2,0,0,0
2526,2026-02-09,Roma,Cagliari,2.0,0.0,2,4,0,0
2526,2026-02-13,Pisa,AC Milan,1.0,2.0,1,2,0,1
2526,2026-02-14,Como,Fiorentina,1.0,2.0,3,2,1,0
2526,2026-02-14,Inter,Juventus,3.0,2.0,4,1,0,1
2526,2026-02-14,Lazio,Atalanta,0.0,2.0,1,4,0,0
2526,2026-02-15,Cremonese,Genoa,0.0,0.0,2,0,0,0
2526,2026-02-15,Napoli,Roma,2.0,2.0,1,1,0,0
2526,2026-02-15,Parma Calcio 1913,Verona,2.0,1.0,2,1,0,1
2526,2026-02-15,Torino,Bologna,1.0,2.0,3,1,0,0
2526,2026-02-15,Udinese,Sassuolo,1.0,2.0,3,3,0,0
2526,2026-02-16,Cagliari,Lecce,0.0,2.0,0,0,0,0
2526,2026-02-18,AC Milan,Como,1.0,1.0,2,3,0,0
2526,2026-02-20,Sassuolo,Verona,3.0,0.0,2,2,0,1
2526,2026-02-21,Cagliari,Lazio,0.0,0.0,2,2,1,0
2526,2026-02-21,Juventus,Como,0.0,2.0,1,0,0,0
2526,2026-02-21,Lecce,Inter,0.0,2.0,1,2,0,0
2526,2026-02-22,AC Milan,Parma Calcio 1913,0.0,1.0,2,1,0,0
2526,2026-02-22,Atalanta,Napoli,2.0,1.0,1,1,0,0
2526,2026-02-22,Genoa,Torino,3.0,0.0,0,1,0,1
2526,2026-02-22,Roma,Cremonese,3.0,0.0,1,1,0,0
2526,2026-02-23,Bologna,Udinese,1.0,0.0,1,1,0,0
2526,2026-02-23,Fiorentina,Pisa,1.0,0.0,3,3,0,0
2526,2026-02-27,Parma Calcio 1913,Cagliari,1.0,1.0,2,4,0,0
2526,2026-02-28,Como,Lecce,3.0,1.0,0,1,0,0
2526,2026-02-28,Inter,Genoa,2.0,0.0,2,1,0,0
2526,2026-02-28,Verona,Napoli,1.0,2.0,3,4,0,0
2526,2026-03-01,Cremonese,AC Milan,0.0,2.0,2,0,0,0
2526,2026-03-01,Roma,Juventus,3.0,3.0,1,0,0,0
2526,2026-03-01,Sassuolo,Atalanta,2.0,1.0,2,2,1,0
2526,2026-03-01,Torino,Lazio,2.0,0.0,4,1,0,0
2526,2026-03-02,Pisa,Bologna,0.0,1.0,0,2,0,0
2526,2026-03-02,Udinese,Fiorentina,3.0,0.0,1,4,0,0
2526,2026-03-06,Napoli,Torino,2.0,1.0,0,3,0,0
2526,2026-03-07,Atalanta,Udinese,2.0,2.0,1,2,0,0
2526,2026-03-07,Cagliari,Como,1.0,2.0,3,1,0,0
2526,2026-03-07,Juventus,Pisa,4.0,0.0,1,3,0,0
2526,2026-03-08,AC Milan,Inter,1.0,0.0,2,2,0,0
2526,2026-03-08,Bologna,Verona,1.0,2.0,1,2,0,0
2526,2026-03-08,Fiorentina,Parma Calcio 1913,0.0,0.0,2,0,0,0
2526,2026-03-08,Genoa,Roma,2.0,1.0,1,3,0,0
2526,2026-03-08,Lecce,Cremonese,2.0,1.0,1,4,0,1
2526,2026-03-09,Lazio,Sassuolo,2.0,1.0,0,4,0,0
2526,2026-03-13,Torino,Parma Calcio 1913,4.0,1.0,1,3,0,0
2526,2026-03-14,Inter,Atalanta,1.0,1.0,2,2,0,0
2526,2026-03-14,Napoli,Lecce,2.0,1.0,0,1,0,0
2526,2026-03-14,Udinese,Juventus,0.0,1.0,3,1,0,0
2526,2026-03-15,Como,Roma,2.0,1.0,2,2,0,1
2526,2026-03-15,Lazio,AC Milan,1.0,0.0,4,1,0,0
2526,2026-03-15,Pisa,Cagliari,3.0,1.0,1,3,1,1
2526,2026-03-15,Sassuolo,Bologna,0.0,1.0,1,2,0,0
2526,2026-03-15,Verona,Genoa,0.0,2.0,2,1,0,0
2526,2026-03-16,Cremonese,Fiorentina,1.0,4.0,1,0,0,0
2526,2026-03-20,Cagliari,Napoli,0.0,1.0,2,2,0,0
2526,2026-03-20,Genoa,Udinese,0.0,2.0,1,5,0,0
2526,2026-03-21,AC Milan,Torino,3.0,2.0,3,2,0,0
2526,2026-03-21,Juventus,Sassuolo,1.0,1.0,1,2,0,0
2526,2026-03-21,Parma Calcio 1913,Cremonese,0.0,2.0,3,3,0,0
2526,2026-03-22,Atalanta,Verona,1.0,0.0,1,3,0,0
2526,2026-03-22,Bologna,Lazio,0.0,2.0,1,1,0,0
2526,2026-03-22,Como,Pisa,5.0,0.0,0,2,0,0
2526,2026-03-22,Fiorentina,Inter,1.0,1.0,3,3,0,0
2526,2026-03-22,Roma,Lecce,1.0,0.0,2,2,0,0
2526,2026-04-04,Lazio,Parma Calcio 1913,,,0,0,0,0
2526,2026-04-04,Sassuolo,Cagliari,,,0,0,0,0
2526,2026-04-04,Verona,Fiorentina,,,0,0,0,0
2526,2026-04-05,Cremonese,Bologna,,,0,0,0,0
2526,2026-04-05,Inter,Roma,,,0,0,0,0
2526,2026-04-05,Pisa,Torino,,,0,0,0,0
2526,2026-04-06,Juventus,Genoa,,,0,0,0,0
2526,2026-04-06,Lecce,Atalanta,,,0,0,0,0
2526,2026-04-06,Napoli,AC Milan,,,0,0,0,0
2526,2026-04-06,Udinese,Como,,,0,0,0,0
2526,2026-04-10,Roma,Pisa,,,0,0,0,0
2526,2026-04-11,AC Milan,Udinese,,,0,0,0,0
2526,2026-04-11,Atalanta,Juventus,,,0,0,0,0
2526,2026-04-11,Cagliari,Cremonese,,,0,0,0,0
2526,2026-04-11,Torino,Verona,,,0,0,0,0
2526,2026-04-12,Bologna,Lecce,,,0,0,0,0
2526,2026-04-12,Como,Inter,,,0,0,0,0
2526,2026-04-12,Genoa,Sassuolo,,,0,0,0,0
2526,2026-04-12,Parma Calcio 1913,Napoli,,,0,0,0,0
2526,2026-04-13,Fiorentina,Lazio,,,0,0,0,0
2526,2026-04-17,Inter,Cagliari,,,0,0,0,0
2526,2026-04-17,Sassuolo,Como,,,0,0,0,0
2526,2026-04-18,Napoli,Lazio,,,0,0,0,0
2526,2026-04-18,Roma,Atalanta,,,0,0,0,0
2526,2026-04-18,Udinese,Parma Calcio 1913,,,0,0,0,0
2526,2026-04-19,Cremonese,Torino,,,0,0,0,0
2526,2026-04-19,Juventus,Bologna,,,0,0,0,0
2526,2026-04-19,Pisa,Genoa,,,0,0,0,0
2526,2026-04-19,Verona,AC Milan,,,0,0,0,0
2526,2026-04-20,Lecce,Fiorentina,,,0,0,0,0
2526,2026-04-24,Napoli,Cremonese,,,0,0,0,0
2526,2026-04-25,Bologna,Roma,,,0,0,0,0
2526,2026-04-25,Parma Calcio 1913,Pisa,,,0,0,0,0
2526,2026-04-25,Verona,Lecce,,,0,0,0,0
2526,2026-04-26,AC Milan,Juventus,,,0,0,0,0
2526,2026-04-26,Fiorentina,Sassuolo,,,0,0,0,0
2526,2026-04-26,Genoa,Como,,,0,0,0,0
2526,2026-04-26,Torino,Inter,,,0,0,0,0
2526,2026-04-27,Cagliari,Atalanta,,,0,0,0,0
2526,2026-04-27,Lazio,Udinese,,,0,0,0,0
2526,2026-05-03,Atalanta,Genoa,,,0,0,0,0
2526,2026-05-03,Bologna,Cagliari,,,0,0,0,0
2526,2026-05-03,Como,Napoli,,,0,0,0,0
2526,2026-05-03,Cremonese,Lazio,,,0,0,0,0
2526,2026-05-03,Inter,Parma Calcio 1913,,,0,0,0,0
2526,2026-05-03,Juventus,Verona,,,0,0,0,0
2526,2026-05-03,Pisa,Lecce,,,0,0,0,0
2526,2026-05-03,Roma,Fiorentina,,,0,0,0,0
2526,2026-05-03,Sassuolo,AC Milan,,,0,0,0,0
2526,2026-05-03,Udinese,Torino,,,0,0,0,0
2526,2026-05-10,AC Milan,Atalanta,,,0,0,0,0
2526,2026-05-10,Cagliari,Udinese,,,0,0,0,0
2526,2026-05-10,Cremonese,Pisa,,,0,0,0,0
2526,2026-05-10,Fiorentina,Genoa,,,0,0,0,0
2526,2026-05-10,Lazio,Inter,,,0,0,0,0
2526,2026-05-10,Lecce,Juventus,,,0,0,0,0
2526,2026-05-10,Napoli,Bologna,,,0,0,0,0
2526,2026-05-10,Parma Calcio 1913,Roma,,,0,0,0,0
2526,2026-05-10,Torino,Sassuolo,,,0,0,0,0
2526,2026-05-10,Verona,Como,,,0,0,0,0
2526,2026-05-17,Atalanta,Bologna,,,0,0,0,0
2526,2026-05-17,Cagliari,Torino,,,0,0,0,0
2526,2026-05-17,Como,Parma Calcio 1913,,,0,0,0,0
2526,2026-05-17,Genoa,AC Milan,,,0,0,0,0
2526,2026-05-17,Inter,Verona,,,0,0,0,0
2526,2026-05-17,Juventus,Fiorentina,,,0,0,0,0
2526,2026-05-17,Pisa,Napoli,,,0,0,0,0
2526,2026-05-17,Roma,Lazio,,,0,0,0,0
2526,2026-05-17,Sassuolo,Lecce,,,0,0,0,0
2526,2026-05-17,Udinese,Cremonese,,,0,0,0,0
2526,2026-05-24,AC Milan,Cagliari,,,0,0,0,0
2526,2026-05-24,Bologna,Inter,,,0,0,0,0
2526,2026-05-24,Cremonese,Como,,,0,0,0,0
2526,2026-05-24,Fiorentina,Atalanta,,,0,0,0,0
2526,2026-05-24,Lazio,Pisa,,,0,0,0,0
2526,2026-05-24,Lecce,Genoa,,,0,0,0,0
2526,2026-05-24,Napoli,Udinese,,,0,0,0,0
2526,2026-05-24,Parma Calcio 1913,Sassuolo,,,0,0,0,0
2526,2026-05-24,Torino,Juventus,,,0,0,0,0
2526,2026-05-24,Verona,Roma,,,0,0,0,0
