season,date,home_team,away_team,home_score,away_score,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,result,home_elo,away_elo,elo_diff,hpg,apg,hpl5,apl5,hpl5_home,apl5_away,home_wins_last_5,home_draws_last_5,home_losses_last_5,away_wins_last_5,away_draws_last_5,away_losses_last_5,home_goals_scored_last_5,home_goals_conceded_last_5,away_goals_scored_last_5,away_goals_conceded_last_5,home_yellows_last_5,away_yellows_last_5,home_reds_last_5,away_reds_last_5,home_xg,away_xg,home_ppda,away_ppda,home_deep_completions,away_deep_completions
1516,2016-02-27,Empoli,Roma,1.0,3.0,2,2,1,0,A,1607.0,1763.78,-156.78,0,3,2,5,5,8,0,2,3,5,0,0,5.0,11.0,15.0,3.0,14,6,1,1,0.332954,1.08467,9.772727272727272,8.5,2.0,5.0
1516,2016-02-28,Carpi,Atalanta,1.0,1.0,3,3,0,0,D,1521.1,1573.67,-52.57,1,1,2,5,7,2,0,2,3,0,3,2,3.0,7.0,4.0,6.0,19,17,1,2,1.43845,0.947109,7.958333333333333,3.814814814814815,2.0,2.0
1516,2016-02-28,Juventus,Inter,2.0,0.0,3,1,0,0,H,1923.68,1712.99,210.69,3,0,13,7,15,5,4,1,0,2,1,2,8.0,0.0,8.0,9.0,8,14,1,2,1.97864,0.358357,12.416666666666666,8.606060606060606,3.0,5.0
1516,2016-02-28,Chievo,Genoa,1.0,0.0,2,3,0,0,H,1604.88,1637.49,-32.61,3,0,4,7,6,4,1,1,3,1,2,2,4.0,10.0,3.0,4.0,18,12,1,0,1.76947,0.526085,6.527777777777778,6.962962962962963,9.0,4.0
1516,2016-02-28,Sampdoria,Frosinone,2.0,0.0,5,2,0,0,H,1576.09,1483.54,92.55,3,0,2,2,5,4,0,2,3,2,1,2,6.0,10.0,4.0,6.0,15,15,0,0,1.30627,0.49477,4.606060606060606,3.724137931034482,2.0,7.0
1516,2016-02-28,Palermo,Bologna,0.0,0.0,3,1,0,0,D,1569.37,1573.56,-4.19,1,1,2,8,6,12,0,2,3,2,2,1,4.0,13.0,5.0,4.0,8,13,1,1,0.636809,1.04567,13.272727272727272,7.25,2.0,12.0
1516,2016-02-28,Udinese,Verona,2.0,0.0,1,3,0,0,H,1565.7,1564.27,1.43,3,0,3,6,4,3,0,3,2,2,2,1,3.0,5.0,10.0,10.0,15,11,1,1,2.04738,0.58858,16.23076923076923,8.192307692307692,5.0,6.0
1516,2016-02-29,Lazio,Sassuolo,0.0,2.0,1,2,0,0,A,1718.69,1629.3,89.39,0,3,6,6,8,6,1,3,1,1,3,1,5.0,4.0,7.0,8.0,12,12,1,1,1.33889,1.58757,2.914285714285714,7.382352941176471,5.0,6.0
1516,2016-03-04,Roma,Fiorentina,4.0,1.0,3,3,0,0,H,1772.24,1748.24,24.0,3,0,15,9,11,8,5,0,0,3,2,0,15.0,3.0,9.0,6.0,7,12,1,2,2.52965,1.07664,9.1,7.323529411764706,8.0,1.0
1516,2016-03-05,Napoli,Chievo,3.0,1.0,0,3,0,0,H,1827.96,1611.87,216.09,3,0,8,5,13,6,2,2,1,2,1,2,5.0,3.0,5.0,6.0,6,17,0,1,3.32828,0.275541,8.68,16.741935483870968,11.0,0.0
1516,2016-03-05,Verona,Sampdoria,0.0,3.0,2,3,0,0,A,1555.82,1581.77,-25.95,0,3,7,1,8,3,2,1,2,1,2,2,10.0,12.0,6.0,7.0,10,15,1,0,1.17161,2.77424,9.2,8.863636363636363,5.0,5.0
1516,2016-03-06,Sassuolo,Milan,2.0,0.0,2,2,1,0,H,1646.58,1728.01,-81.43,3,0,8,8,5,9,2,2,1,3,2,0,8.0,7.0,7.0,3.0,10,6,1,0,1.65735,1.19852,5.804878048780488,8.6,8.0,9.0
1516,2016-03-06,Torino,Lazio,1.0,1.0,3,2,0,0,D,1633.9,1701.41,-67.51,1,1,5,8,5,7,1,2,2,1,2,2,6.0,6.0,5.0,6.0,13,9,0,0,2.49094,1.32027,8.96774193548387,4.2368421052631575,4.0,8.0
1516,2016-03-06,Inter,Palermo,3.0,1.0,1,1,0,0,H,1709.74,1567.27,142.47,3,0,7,1,7,5,2,1,2,0,2,3,8.0,8.0,3.0,12.0,14,8,2,1,1.0249,0.769584,3.941176470588236,13.576923076923077,5.0,4.0
1516,2016-03-06,Atalanta,Juventus,0.0,2.0,3,2,0,0,A,1574.41,1926.92,-352.51,0,3,3,6,3,13,0,3,2,4,1,0,4.0,6.0,6.0,0.0,18,9,2,1,0.65994,1.16757,7.578947368421052,6.0,1.0,7.0
1516,2016-03-06,Frosinone,Udinese,2.0,0.0,2,3,0,0,H,1477.86,1574.14,-96.28,3,0,7,7,5,2,2,1,2,1,2,2,3.0,5.0,5.0,5.0,15,13,0,0,1.09511,0.142297,10.6,9.31578947368421,2.0,7.0
1516,2016-03-06,Bologna,Carpi,0.0,0.0,1,3,0,0,D,1575.66,1520.36,55.3,1,1,6,6,6,3,1,3,1,0,2,3,2.0,2.0,3.0,7.0,11,20,1,1,1.16209,0.285025,3.097560975609756,14.0,5.0,3.0
1516,2016-03-06,Genoa,Empoli,1.0,0.0,1,4,0,0,H,1630.51,1598.54,31.97,3,0,4,1,8,5,1,1,3,0,2,3,3.0,5.0,5.0,9.0,13,13,0,2,1.05898,1.03143,6.63265306122449,6.25,5.0,2.0
1516,2016-03-11,Juventus,Sassuolo,1.0,0.0,0,3,0,0,H,1931.25,1658.68,272.57,3,0,13,7,15,8,4,1,0,3,2,0,7.0,0.0,10.0,5.0,10,11,0,2,1.48559,0.419901,8.481481481481481,8.033333333333333,7.0,5.0
1516,2016-03-12,Inter,Bologna,2.0,1.0,2,0,0,0,H,1714.89,1572.64,142.25,3,0,7,1,10,10,2,1,2,1,4,0,10.0,9.0,2.0,1.0,12,7,2,0,1.77997,0.371108,7.52,17.176470588235293,2.0,4.0
1516,2016-03-12,Empoli,Sampdoria,1.0,1.0,2,3,0,0,D,1594.02,1598.37,-4.35,1,1,1,7,2,3,0,1,4,2,1,2,4.0,9.0,7.0,5.0,14,15,2,0,1.83798,0.754732,4.3,10.09375,15.0,6.0
1516,2016-03-13,Palermo,Napoli,0.0,1.0,2,2,0,0,A,1563.58,1831.74,-268.16,0,3,2,5,4,10,0,2,3,2,2,1,4.0,13.0,6.0,4.0,6,4,1,0,0.289323,2.02645,19.03703703703704,5.148148148148148,1.0,14.0
1516,2016-03-13,Carpi,Frosinone,2.0,1.0,3,3,0,0,H,1524.84,1490.5,34.34,3,0,3,6,8,4,0,3,2,2,1,2,2.0,5.0,4.0,5.0,20,15,1,0,1.78367,1.27464,6.59375,6.826086956521739,3.0,4.0
1516,2016-03-13,Chievo,Milan,0.0,0.0,4,3,0,0,D,1609.55,1717.37,-107.82,1,1,7,4,6,6,2,1,2,2,2,1,6.0,8.0,5.0,5.0,15,8,1,0,0.988176,0.744968,9.970588235294118,6.1,3.0,6.0
1516,2016-03-13,Fiorentina,Verona,1.0,1.0,2,1,0,0,D,1739.61,1540.68,198.93,1,1,8,5,10,2,2,2,1,1,1,3,8.0,9.0,8.0,14.0,10,10,2,1,0.614992,0.780842,9.782608695652174,16.458333333333332,8.0,3.0
1516,2016-03-13,Genoa,Torino,3.0,2.0,1,5,0,0,H,1636.49,1634.22,2.27,3,0,7,1,11,5,2,1,2,1,2,2,4.0,4.0,5.0,5.0,11,13,0,0,2.52155,1.26638,6.548387096774194,11.454545454545457,8.0,8.0
1516,2016-03-13,Lazio,Atalanta,2.0,0.0,2,4,0,0,H,1705.71,1571.55,134.16,3,0,6,6,7,3,1,3,1,0,3,2,6.0,5.0,3.0,6.0,7,17,0,1,1.4421,0.776464,8.318181818181818,5.761904761904762,3.0,6.0
1516,2016-03-13,Udinese,Roma,1.0,2.0,2,3,0,0,A,1562.97,1781.35,-218.38,0,3,4,4,7,10,1,1,3,5,0,0,4.0,6.0,17.0,4.0,10,7,0,0,0.594114,2.23974,17.5,5.542857142857143,4.0,12.0
1516,2016-03-19,Roma,Inter,1.0,1.0,2,2,0,0,D,1776.11,1708.17,67.94,1,1,15,9,13,2,5,0,0,3,0,2,17.0,4.0,9.0,7.0,8,12,0,2,1.15003,0.296591,7.724137931034483,12.76923076923077,11.0,3.0
1516,2016-03-19,Empoli,Palermo,0.0,0.0,1,2,0,0,D,1581.85,1550.04,31.81,1,1,1,7,3,2,0,1,4,0,1,4,5.0,10.0,2.0,12.0,12,7,2,0,0.522438,0.683302,8.26086956521739,9.27027027027027,7.0,7.0
1516,2016-03-20,Verona,Carpi,1.0,2.0,2,3,1,0,A,1537.46,1520.17,17.29,0,3,4,4,8,3,1,1,3,1,3,1,6.0,12.0,4.0,5.0,8,18,1,0,0.68967,1.2492,3.935483870967742,9.266666666666667,5.0,5.0
1516,2016-03-20,Sassuolo,Udinese,1.0,1.0,2,4,0,0,D,1647.17,1548.38,98.79,1,1,10,4,7,2,3,1,1,1,0,4,8.0,4.0,4.0,7.0,11,9,2,0,0.798145,1.85642,3.967741935483871,7.485714285714286,4.0,2.0
1516,2016-03-20,Sampdoria,Chievo,0.0,1.0,4,3,0,0,A,1590.72,1600.38,-9.66,0,3,8,5,5,3,2,2,1,1,2,2,7.0,4.0,4.0,7.0,15,16,0,1,1.18347,2.61414,4.833333333333333,8.696969696969697,8.0,2.0
1516,2016-03-20,Torino,Juventus,1.0,4.0,4,3,0,1,A,1618.32,1914.28,-295.96,0,3,5,5,6,13,1,2,2,4,1,0,6.0,6.0,6.0,0.0,15,9,0,0,1.58508,1.74677,6.925,6.607142857142857,6.0,6.0
1516,2016-03-20,Frosinone,Fiorentina,0.0,0.0,4,4,0,0,D,1475.34,1723.0,-247.66,1,1,7,4,8,5,2,1,2,2,2,1,5.0,5.0,8.0,9.0,15,9,0,1,1.06063,2.10086,7.088235294117647,4.333333333333333,2.0,5.0
1516,2016-03-20,Atalanta,Bologna,2.0,0.0,1,3,0,2,H,1556.99,1559.53,-2.54,3,0,2,8,3,7,0,2,3,1,3,1,3.0,8.0,2.0,2.0,18,5,1,0,3.91595,0.377709,10.083333333333334,11.0,5.0,7.0
1516,2016-03-20,Milan,Lazio,1.0,1.0,1,2,0,1,D,1706.72,1679.56,27.16,1,1,8,2,13,5,2,2,1,2,2,1,4.0,4.0,8.0,5.0,10,6,0,0,1.50818,0.71528,6.433333333333334,7.057142857142857,7.0,3.0
1516,2016-03-20,Napoli,Genoa,3.0,1.0,3,2,0,0,H,1825.45,1632.56,192.89,3,0,8,5,13,4,2,2,1,3,0,2,6.0,4.0,7.0,6.0,5,9,0,0,2.45798,0.46905,5.0,21.4,18.0,1.0
1516,2016-04-02,Carpi,Sassuolo,1.0,3.0,3,3,0,0,A,1530.82,1642.48,-111.66,0,3,9,6,8,5,2,3,0,3,1,1,5.0,3.0,8.0,4.0,16,11,0,2,1.39986,1.80569,11.357142857142858,9.55,2.0,8.0
1516,2016-04-02,Juventus,Empoli,1.0,0.0,2,2,0,0,H,1919.93,1578.73,341.2,3,0,13,7,15,2,4,1,0,0,2,3,9.0,1.0,4.0,8.0,10,11,1,2,2.19126,0.627317,9.35897435897436,5.8,8.0,3.0
1516,2016-04-03,Fiorentina,Sampdoria,1.0,1.0,1,3,0,1,D,1718.47,1580.94,137.53,1,1,6,6,11,4,1,3,1,2,1,2,6.0,8.0,7.0,5.0,11,17,0,0,1.06589,0.259248,5.612903225806452,11.464285714285714,9.0,2.0
1516,2016-04-03,Atalanta,Milan,2.0,1.0,1,3,0,0,H,1565.99,1703.78,-137.79,3,0,4,7,5,6,1,1,3,1,3,1,5.0,8.0,3.0,4.0,15,10,1,0,1.34093,1.52411,9.52,6.323529411764706,7.0,7.0
1516,2016-04-03,Chievo,Palermo,3.0,1.0,2,3,0,0,H,1610.15,1553.15,57.0,3,0,7,4,6,3,2,1,2,0,2,3,4.0,6.0,1.0,9.0,16,9,1,0,1.34014,1.80741,6.444444444444445,17.125,2.0,3.0
1516,2016-04-03,Genoa,Frosinone,4.0,0.0,1,4,0,0,H,1629.15,1479.87,149.28,3,0,9,0,11,3,3,0,2,1,2,2,7.0,7.0,3.0,4.0,10,13,0,0,2.08231,0.368689,3.870967741935484,10.1,3.0,3.0
1516,2016-04-03,Lazio,Roma,1.0,4.0,5,2,1,0,A,1682.5,1772.09,-89.59,0,3,6,6,9,12,1,3,1,4,1,0,4.0,4.0,15.0,4.0,7,10,1,0,2.84764,1.52919,10.5,7.6,7.0,7.0
1516,2016-04-03,Udinese,Napoli,3.0,1.0,4,5,0,1,H,1553.07,1828.86,-275.79,3,0,4,4,4,10,1,1,3,3,2,0,5.0,7.0,9.0,4.0,13,6,0,0,2.75111,0.468281,7.634146341463414,5.944444444444445,2.0,8.0
1516,2016-04-03,Inter,Torino,1.0,2.0,2,5,2,0,A,1712.19,1612.67,99.52,0,3,10,1,13,4,3,1,1,0,2,3,9.0,6.0,4.0,9.0,9,17,0,0,1.27119,2.2995,12.045454545454543,21.25,7.0,9.0
1516,2016-04-04,Bologna,Verona,0.0,1.0,3,1,0,0,A,1550.52,1526.81,23.71,0,3,3,3,7,3,0,3,2,1,1,3,1.0,4.0,5.0,9.0,7,10,2,2,1.00837,0.742433,6.518518518518518,12.363636363636363,6.0,3.0
1516,2016-04-09,Frosinone,Inter,0.0,1.0,6,2,1,0,A,1473.55,1699.77,-226.22,0,3,4,1,8,2,1,1,3,2,1,2,3.0,8.0,7.0,7.0,15,8,0,2,0.744526,1.413,7.575757575757576,6.047619047619048,3.0,9.0
1516,2016-04-09,Milan,Juventus,1.0,2.0,4,3,0,0,A,1693.83,1921.06,-227.23,0,3,5,2,11,13,1,2,2,5,0,0,3.0,5.0,10.0,1.0,11,10,0,1,1.46082,0.769122,7.162162162162162,7.5,3.0,5.0
1516,2016-04-09,Chievo,Carpi,1.0,0.0,2,3,0,0,H,1617.24,1520.66,96.58,3,0,10,4,8,5,3,1,1,2,2,1,6.0,4.0,6.0,6.0,14,15,0,0,1.22666,0.721378,5.541666666666667,14.714285714285714,12.0,5.0
1516,2016-04-09,Sassuolo,Genoa,0.0,1.0,2,1,0,0,A,1652.64,1635.47,17.17,0,3,10,7,8,1,3,1,1,3,0,2,8.0,3.0,9.0,6.0,12,8,1,0,0.735631,0.70429,5.32258064516129,11.272727272727272,6.0,3.0
1516,2016-04-10,Torino,Atalanta,2.0,1.0,2,4,0,1,H,1625.1,1575.94,49.16,3,0,4,7,3,3,1,1,3,2,1,2,6.0,10.0,5.0,6.0,18,12,0,0,0.873952,0.99328,19.705882352941178,8.444444444444445,3.0,7.0
1516,2016-04-10,Sampdoria,Udinese,2.0,0.0,4,1,0,0,H,1586.34,1571.32,15.02,3,0,8,8,5,3,2,2,1,2,1,2,7.0,3.0,7.0,6.0,18,14,1,0,2.12831,1.58974,9.526315789473683,11.294117647058824,8.0,8.0
1516,2016-04-10,Palermo,Lazio,0.0,3.0,2,3,0,0,A,1546.07,1669.45,-123.38,0,3,2,5,4,5,0,2,3,1,2,2,2.0,7.0,5.0,8.0,11,12,0,2,0.417993,3.05565,18.772727272727277,5.5,6.0,6.0
1516,2016-04-10,Napoli,Verona,3.0,0.0,2,3,0,1,H,1810.61,1537.59,273.02,3,0,10,4,13,5,3,1,1,1,1,3,9.0,6.0,3.0,8.0,11,9,1,1,3.60923,0.313473,9.846153846153848,22.9375,12.0,6.0
1516,2016-04-10,Empoli,Fiorentina,2.0,0.0,3,4,0,0,H,1577.6,1713.07,-135.47,3,0,2,5,3,6,0,2,3,0,4,1,2.0,6.0,4.0,7.0,11,10,1,0,0.724395,1.04376,8.473684210526315,4.933333333333334,1.0,14.0
1516,2016-04-11,Roma,Bologna,1.0,1.0,1,2,0,0,D,1785.13,1539.75,245.38,1,1,13,10,13,4,4,1,0,0,2,3,14.0,5.0,1.0,5.0,12,8,0,2,1.21204,0.688923,5.225806451612903,16.391304347826086,13.0,0.0
1516,2016-04-16,Bologna,Torino,0.0,1.0,4,1,0,0,A,1546.95,1630.3,-83.35,0,3,2,5,6,7,0,2,3,2,1,2,2.0,6.0,8.0,10.0,9,19,2,0,0.507409,1.06984,10.735294117647058,11.384615384615383,4.0,2.0
1516,2016-04-16,Carpi,Genoa,4.0,1.0,4,1,0,1,H,1516.36,1645.86,-129.5,3,0,7,7,5,3,2,1,2,4,0,1,5.0,6.0,10.0,5.0,15,6,0,0,3.16479,1.37647,5.294117647058823,7.782608695652174,10.0,12.0
1516,2016-04-16,Inter,Napoli,2.0,0.0,4,3,0,0,H,1704.06,1813.37,-109.31,3,0,10,7,12,7,3,1,1,4,0,1,8.0,5.0,11.0,5.0,9,12,2,1,1.88869,0.322765,12.258064516129032,6.958333333333333,5.0,6.0
1516,2016-04-17,Sampdoria,Milan,0.0,1.0,3,2,0,0,A,1594.73,1689.43,-94.7,0,3,8,8,8,5,2,2,1,0,2,3,7.0,3.0,3.0,7.0,17,13,1,0,0.354318,1.43637,11.954545454545457,6.727272727272728,4.0,3.0
1516,2016-04-17,Udinese,Chievo,0.0,0.0,2,4,1,1,D,1562.93,1621.54,-58.61,1,1,4,4,7,6,1,1,3,3,1,1,5.0,8.0,6.0,4.0,14,14,0,0,0.994096,0.205673,15.444444444444445,10.166666666666666,3.0,2.0
1516,2016-04-17,Lazio,Empoli,2.0,0.0,3,2,0,0,H,1680.94,1591.61,89.33,3,0,8,8,6,1,2,2,1,1,2,2,8.0,6.0,3.0,3.0,14,12,2,0,2.55889,0.407612,12.741935483870968,10.68,10.0,2.0
1516,2016-04-17,Verona,Frosinone,1.0,2.0,3,3,0,0,A,1534.82,1469.26,65.56,0,3,4,10,7,3,1,1,3,1,1,3,3.0,9.0,3.0,7.0,9,19,2,1,2.02081,1.10944,3.933333333333333,12.866666666666667,5.0,4.0
1516,2016-04-17,Fiorentina,Sassuolo,3.0,1.0,1,3,0,0,H,1699.06,1642.26,56.8,3,0,3,3,9,8,0,3,2,2,1,2,3.0,8.0,6.0,4.0,14,12,0,1,1.39254,1.04068,6.294117647058823,7.709677419354839,2.0,4.0
1516,2016-04-17,Juventus,Palermo,4.0,0.0,2,3,0,0,H,1925.46,1534.59,390.87,3,0,15,9,15,2,5,0,0,0,1,4,10.0,2.0,2.0,10.0,10,10,1,0,1.82684,0.696599,4.967741935483871,10.257142857142858,5.0,2.0
1516,2016-04-17,Atalanta,Roma,3.0,3.0,4,4,0,0,D,1570.74,1777.93,-207.19,1,1,6,3,7,15,2,0,3,3,2,0,5.0,7.0,12.0,5.0,13,11,1,0,2.49058,2.10816,11.76,7.222222222222222,7.0,18.0
1516,2016-04-19,Napoli,Bologna,6.0,0.0,1,2,0,0,H,1800.5,1539.11,261.39,3,0,9,3,13,5,3,0,2,0,1,4,8.0,6.0,2.0,7.0,15,12,1,2,2.64419,0.175203,7.5,15.0,6.0,3.0
1516,2016-04-20,Juventus,Lazio,3.0,0.0,1,3,0,1,H,1927.12,1686.92,240.2,3,0,15,6,15,7,5,0,0,3,1,1,12.0,2.0,9.0,5.0,10,15,1,2,3.53103,0.195173,14.142857142857142,14.52,5.0,1.0
1516,2016-04-20,Chievo,Frosinone,5.0,1.0,2,4,0,2,H,1621.98,1480.74,141.24,3,0,11,5,11,6,3,2,0,1,1,3,5.0,1.0,3.0,8.0,15,20,1,1,2.31378,0.265652,7.071428571428571,19.764705882352946,8.0,0.0
1516,2016-04-20,Empoli,Verona,1.0,0.0,1,4,0,1,H,1585.62,1523.34,62.28,3,0,5,2,5,4,1,2,2,1,1,3,3.0,4.0,4.0,8.0,10,10,0,2,2.20742,1.9251,7.173913043478261,9.441176470588236,10.0,9.0
1516,2016-04-20,Genoa,Inter,1.0,0.0,2,2,0,0,H,1628.91,1716.93,-88.02,3,0,9,3,13,5,3,0,2,3,1,1,10.0,9.0,7.0,4.0,6,12,1,2,0.9988,1.15015,13.826086956521738,11.0,5.0,13.0
1516,2016-04-20,Udinese,Fiorentina,2.0,1.0,2,4,0,0,H,1562.49,1705.95,-143.46,3,0,5,5,7,5,1,2,2,1,3,1,5.0,6.0,5.0,5.0,13,12,1,0,1.15644,0.66153,11.444444444444445,3.6666666666666665,1.0,4.0
1516,2016-04-20,Palermo,Atalanta,2.0,2.0,3,3,1,0,D,1532.92,1574.39,-41.47,1,1,1,7,1,2,0,1,4,2,1,2,1.0,11.0,8.0,8.0,12,14,0,1,2.64762,2.25362,8.653846153846153,6.032258064516129,8.0,1.0
1516,2016-04-20,Roma,Torino,3.0,2.0,1,3,0,0,H,1774.27,1638.14,136.13,3,0,9,9,11,9,2,3,0,3,0,2,11.0,7.0,8.0,9.0,12,17,0,0,2.19722,1.5845,10.615384615384617,19.545454545454547,9.0,6.0
1516,2016-04-20,Sassuolo,Sampdoria,0.0,0.0,4,4,0,1,D,1635.38,1587.21,48.17,1,1,4,7,8,5,1,1,3,1,2,2,5.0,7.0,4.0,4.0,13,17,0,1,3.28685,0.150904,4.181818181818182,20.07692307692308,6.0,2.0
1516,2016-04-21,Milan,Carpi,0.0,0.0,2,3,0,0,D,1696.94,1533.31,163.63,1,1,5,8,8,5,1,2,2,3,0,2,4.0,5.0,9.0,7.0,13,16,0,0,1.03038,0.26311,2.25,12.733333333333333,13.0,2.0
1516,2016-04-23,Inter,Udinese,3.0,1.0,3,2,0,0,H,1708.58,1572.39,136.19,3,0,7,7,12,2,2,1,2,2,2,1,5.0,4.0,6.0,5.0,12,13,2,1,2.91335,1.07267,10.1875,9.961538461538462,18.0,5.0
1516,2016-04-24,Torino,Sassuolo,1.0,3.0,2,1,0,0,A,1634.86,1631.96,2.9,0,3,9,9,5,7,3,0,2,1,2,2,8.0,9.0,5.0,6.0,15,14,0,0,0.957336,1.55044,10.608695652173912,10.0,7.0,4.0
1516,2016-04-24,Atalanta,Chievo,1.0,0.0,3,2,1,0,H,1575.37,1628.63,-53.26,3,0,8,2,7,7,2,2,1,4,1,0,10.0,8.0,10.0,2.0,13,13,1,1,0.939437,0.347217,6.875,5.758620689655173,2.0,8.0
1516,2016-04-24,Bologna,Genoa,2.0,0.0,1,2,0,0,H,1534.82,1637.26,-102.44,3,0,1,7,3,3,0,1,4,3,0,2,1.0,11.0,8.0,7.0,14,7,2,1,0.953231,0.491713,10.6875,10.318181818181818,8.0,4.0
1516,2016-04-24,Fiorentina,Juventus,1.0,2.0,1,3,0,0,A,1696.05,1930.49,-234.44,0,3,5,2,9,13,1,2,2,5,0,0,5.0,6.0,14.0,2.0,14,11,0,1,2.41849,1.46994,6.675,17.136363636363637,1.0,3.0
1516,2016-04-24,Frosinone,Palermo,0.0,2.0,3,3,0,0,A,1474.09,1531.95,-57.86,0,3,4,7,5,1,1,1,3,0,2,3,3.0,11.0,3.0,12.0,21,13,3,1,1.36967,0.841795,4.655172413793103,4.484848484848484,8.0,4.0
1516,2016-04-24,Sampdoria,Lazio,2.0,1.0,2,6,0,0,H,1590.63,1683.55,-92.92,3,0,5,8,7,6,1,2,2,2,1,2,3.0,3.0,7.0,8.0,18,16,2,3,1.72396,3.45462,9.21875,10.352941176470589,2.0,9.0
1516,2016-04-25,Verona,Milan,2.0,1.0,1,2,0,0,H,1518.62,1690.93,-172.31,3,0,3,9,4,5,1,0,4,1,2,2,3.0,8.0,4.0,5.0,13,12,3,0,2.66469,1.41824,12.25,5.652173913043479,9.0,11.0
1516,2016-04-25,Carpi,Empoli,1.0,0.0,4,4,1,1,H,1539.32,1590.34,-51.02,3,0,7,7,7,1,2,1,2,2,1,2,7.0,6.0,3.0,3.0,16,9,0,0,1.70068,0.696372,6.866666666666666,8.818181818181818,6.0,3.0
1516,2016-04-25,Roma,Napoli,1.0,0.0,2,4,0,0,H,1777.56,1804.79,-27.23,3,0,9,6,11,4,2,3,0,3,0,2,12.0,8.0,13.0,6.0,10,14,0,1,0.317817,0.639476,12.51851851851852,9.344827586206897,9.0,3.0
1516,2016-04-30,Udinese,Torino,1.0,5.0,2,2,0,0,A,1567.67,1620.6,-52.93,0,3,7,1,10,6,2,1,2,3,0,2,6.0,7.0,8.0,8.0,11,13,1,0,1.56864,1.24571,16.217391304347824,13.642857142857142,5.0,5.0
1516,2016-04-30,Chievo,Fiorentina,0.0,0.0,4,4,0,0,D,1621.08,1691.75,-70.67,1,1,10,1,13,4,3,1,1,1,1,3,9.0,3.0,6.0,8.0,12,11,1,0,1.07367,0.857695,15.857142857142858,6.827586206896552,5.0,11.0
1516,2016-05-01,Milan,Frosinone,3.0,3.0,2,7,0,0,D,1680.42,1462.23,218.19,1,1,4,7,8,3,1,1,3,1,0,4,4.0,6.0,3.0,13.0,13,20,0,3,3.58716,0.647214,2.4642857142857144,12.882352941176473,7.0,2.0
1516,2016-05-01,Empoli,Bologna,0.0,0.0,0,2,0,0,D,1582.86,1547.5,35.36,1,1,6,0,8,2,2,0,3,1,1,3,3.0,4.0,3.0,9.0,12,12,1,0,0.569866,0.596736,12.0,16.64,6.0,5.0
1516,2016-05-01,Juventus,Carpi,2.0,0.0,6,2,0,0,H,1934.79,1546.8,387.99,3,0,15,6,15,6,5,0,0,2,1,2,12.0,2.0,6.0,5.0,11,17,0,1,0.97521,0.507266,4.92,14.192307692307692,10.0,5.0
1516,2016-05-01,Lazio,Inter,2.0,0.0,5,1,0,1,H,1675.1,1713.3,-38.2,3,0,6,6,9,4,2,0,3,3,0,2,7.0,9.0,7.0,4.0,20,13,2,2,1.71802,0.87251,13.25,8.551724137931034,7.0,9.0
1516,2016-05-01,Palermo,Sampdoria,2.0,0.0,1,5,0,0,H,1543.81,1599.09,-55.28,3,0,4,7,2,6,1,1,3,2,2,1,5.0,12.0,5.0,3.0,14,16,1,2,1.29682,0.446755,7.282051282051282,4.366666666666666,6.0,6.0
1516,2016-05-01,Sassuolo,Verona,1.0,0.0,0,1,0,0,H,1646.22,1529.13,117.09,3,0,7,10,8,4,2,1,2,2,0,3,7.0,6.0,4.0,7.0,13,12,0,2,0.51533,0.483795,7.433333333333334,10.96,4.0,4.0
1516,2016-05-02,Genoa,Roma,2.0,3.0,3,3,0,0,A,1624.58,1784.21,-159.63,0,3,9,3,15,13,3,0,2,3,2,0,7.0,6.0,12.0,7.0,7,10,1,0,1.05403,2.32478,27.0,8.136363636363637,4.0,18.0
1516,2016-05-02,Napoli,Atalanta,2.0,1.0,0,2,0,0,H,1798.15,1582.92,215.23,3,0,6,0,13,3,2,0,3,2,2,1,10.0,6.0,9.0,8.0,15,15,1,2,2.52982,0.172012,9.15625,16.08,11.0,2.0
1516,2016-05-07,Inter,Empoli,2.0,1.0,3,1,0,0,H,1703.27,1579.82,123.45,3,0,9,3,12,0,3,0,2,2,1,2,6.0,4.0,3.0,3.0,12,10,1,1,1.75375,0.929999,12.444444444444445,7.785714285714286,9.0,9.0
1516,2016-05-07,Bologna,Milan,0.0,1.0,4,5,1,0,A,1550.54,1673.56,-123.02,0,3,5,5,5,4,1,2,2,1,2,2,3.0,8.0,6.0,7.0,11,12,0,0,1.08305,1.2377,10.96,5.194444444444445,3.0,6.0
1516,2016-05-08,Frosinone,Sassuolo,0.0,1.0,4,4,0,0,A,1469.08,1649.9,-180.82,0,3,4,10,5,9,1,1,3,2,1,2,6.0,12.0,5.0,5.0,23,10,3,0,1.09778,1.32832,9.5,4.2,2.0,8.0
1516,2016-05-08,Carpi,Lazio,1.0,3.0,5,3,0,2,A,1545.57,1685.12,-139.55,0,3,7,1,10,5,2,1,2,3,0,2,5.0,4.0,8.0,5.0,16,20,1,1,3.44148,1.98265,4.127659574468085,7.137931034482759,13.0,10.0
1516,2016-05-08,Roma,Chievo,3.0,0.0,1,3,0,0,H,1789.95,1620.89,169.06,3,0,11,5,11,4,3,2,0,2,2,1,11.0,8.0,6.0,2.0,11,14,0,1,2.07283,0.720434,10.038461538461538,37.0,13.0,3.0
