league,season,game,stage_id,game_id,status,start_time,home_team_id,home_team,home_yellow_cards,home_red_cards,away_team_id,away_team,away_yellow_cards,away_red_cards,has_incidents_summary,has_preview,score_changed_at,elapsed,last_scorer,is_top_match,home_team_country_code,away_team_country_code,comment_count,is_lineup_confirmed,is_stream_available,match_is_opta,home_team_country_name,away_team_country_name,date,home_score,away_score,incidents,bets,aggregate_winner_field,winner_field,period,extra_result_field,home_extratime_score,away_extratime_score,home_penalty_score,away_penalty_score,started_at_utc,first_half_ended_at_utc,second_half_started_at_utc,stage
ITA-Serie A,2425,2025-04-11 Udinese-AC Milan,23490,1835135,6,2025-04-11T19:45:00,86,Udinese,1,0,80,AC Milan,1,0,True,True,2025-04-11 21:25:19Z,FT,1.0,False,it,it,2,True,False,False,Italy,Italy,2025-04-11 18:45:00+00:00,0,4,"[{'minute': '42', 'type': 1, 'subType': 1, 'playerName': 'Rafael Leão', 'playerId': 349207, 'participatingPlayerName': 'Youssouf Fofana', 'participatingPlayerId': 362470, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '45', 'type': 1, 'subType': 1, 'playerName': 'Strahinja Pavlovic', 'playerId': 383864, 'participatingPlayerName': 'Christian Pulisic', 'participatingPlayerId': 302692, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '74', 'type': 1, 'subType': 1, 'playerName': 'Theo Hernández', 'playerId': 303115, 'participatingPlayerName': 'Tammy Abraham', 'participatingPlayerId': 317506, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '81', 'type': 1, 'subType': 1, 'playerName': 'Tijjani Reijnders', 'playerId': 343382, 'participatingPlayerName': 'Rafael Leão', 'participatingPlayerId': 349207, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2025-04-11T18:46:02Z,2025-04-11T19:32:11Z,2025-04-11T19:48:51Z,
ITA-Serie A,2425,2025-04-12 Inter-Cagliari,23490,1835132,6,2025-04-12T17:00:00,75,Inter,0,0,78,Cagliari,1,0,True,True,2025-04-12 18:15:51Z,FT,0.0,False,it,it,4,True,False,False,Italy,Italy,2025-04-12 16:00:00+00:00,3,1,"[{'minute': '13', 'type': 1, 'subType': 1, 'playerName': 'Marko Arnautovic', 'playerId': 34693, 'participatingPlayerName': 'Carlos Augusto', 'participatingPlayerId': 357897, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '26', 'type': 1, 'subType': 1, 'playerName': 'Lautaro Martínez', 'playerId': 299344, 'participatingPlayerName': 'Marko Arnautovic', 'participatingPlayerId': 34693, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '48', 'type': 1, 'subType': 1, 'playerName': 'Roberto Piccoli', 'playerId': 369414, 'participatingPlayerName': 'Tommaso Augello', 'participatingPlayerId': 343559, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '55', 'type': 1, 'subType': 1, 'playerName': 'Yann Bisseck', 'playerId': 349126, 'participatingPlayerName': 'Federico Dimarco', 'participatingPlayerId': 255929, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2025-04-12T16:01:29Z,2025-04-12T16:48:26Z,2025-04-12T17:05:37Z,
ITA-Serie A,2425,2025-04-12 Juventus-Lecce,23490,1835099,6,2025-04-12T19:45:00,87,Juventus,0,0,79,Lecce,1,0,True,True,2025-04-12 21:30:54Z,FT,1.0,False,it,it,2,True,False,False,Italy,Italy,2025-04-12 18:45:00+00:00,2,1,"[{'minute': '2', 'type': 1, 'subType': 1, 'playerName': 'Teun Koopmeiners', 'playerId': 343308, 'participatingPlayerName': 'Dusan Vlahovic', 'participatingPlayerId': 315369, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '33', 'type': 1, 'subType': 1, 'playerName': 'Kenan Yildiz', 'playerId': 494525, 'participatingPlayerName': 'Dusan Vlahovic', 'participatingPlayerId': 315369, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '87', 'type': 1, 'subType': 1, 'playerName': 'Federico Baschirotto', 'playerId': 446953, 'participatingPlayerName': 'Thórir Helgason', 'participatingPlayerId': 406063, 'runningScore': None, 'field': 1, 'period': 3}]",,,0.0,7,,,,,,2025-04-12T18:45:53Z,2025-04-12T19:32:56Z,2025-04-12T19:48:31Z,
ITA-Serie A,2425,2025-04-12 Venezia-Monza,23490,1835104,6,2025-04-12T14:00:00,85,Venezia,4,1,269,Monza,3,0,True,True,2025-04-12 15:35:51Z,FT,0.0,False,it,it,1,True,False,False,Italy,Italy,2025-04-12 13:00:00+00:00,1,0,"[{'minute': '72', 'type': 1, 'subType': 1, 'playerName': 'Daniel Fila', 'playerId': 424299, 'participatingPlayerName': 'Mikael Ellertsson', 'participatingPlayerId': 424834, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '96', 'type': 2, 'subType': 2, 'playerName': 'Daniel Fila', 'playerId': 424299, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2025-04-12T13:03:03Z,2025-04-12T13:51:32Z,2025-04-12T14:08:16Z,
ITA-Serie A,2425,2025-04-13 Atalanta-Bologna,23490,1835128,6,2025-04-13T11:30:00,300,Atalanta,4,0,71,Bologna,1,0,True,True,2025-04-13 11:52:25Z,FT,0.0,True,it,it,1,True,False,False,Italy,Italy,2025-04-13 10:30:00+00:00,2,0,"[{'minute': '3', 'type': 1, 'subType': 1, 'playerName': 'Mateo Retegui', 'playerId': 349521, 'participatingPlayerName': 'Raoul Bellanova', 'participatingPlayerId': 349184, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '21', 'type': 1, 'subType': 1, 'playerName': 'Mario Pasalic', 'playerId': 129903, 'participatingPlayerName': 'Mateo Retegui', 'participatingPlayerId': 349521, 'runningScore': None, 'field': 0, 'period': 1}]",,,0.0,7,,,,,,2025-04-13T10:31:03Z,2025-04-13T11:19:58Z,2025-04-13T11:36:14Z,
ITA-Serie A,2425,2025-04-13 Como-Torino,23490,1835129,6,2025-04-13T17:00:00,1290,Como,1,0,72,Torino,3,0,True,True,2025-04-13 18:53:03Z,FT,1.0,False,it,it,0,True,False,False,Italy,Italy,2025-04-13 16:00:00+00:00,1,0,"[{'minute': '38', 'type': 1, 'subType': 1, 'playerName': 'Tasos Douvikas', 'playerId': 422873, 'participatingPlayerName': 'Mërgim Vojvoda', 'participatingPlayerId': 228854, 'runningScore': None, 'field': 0, 'period': 1}]",,,0.0,7,,,,,,2025-04-13T16:01:56Z,2025-04-13T16:47:56Z,2025-04-13T17:04:14Z,
ITA-Serie A,2425,2025-04-13 Fiorentina-Parma Calcio 1913,23490,1835130,6,2025-04-13T14:00:00,73,Fiorentina,0,0,24341,Parma Calcio 1913,5,0,False,True,,FT,,False,it,it,2,True,False,False,Italy,Italy,2025-04-13 13:00:00+00:00,0,0,[],,,,7,,,,,,2025-04-13T13:00:27Z,2025-04-13T13:46:28Z,2025-04-13T14:04:02Z,
ITA-Serie A,2425,2025-04-13 Lazio-Roma,23490,1835133,6,2025-04-13T19:45:00,77,Lazio,4,0,84,Roma,2,0,True,True,2025-04-13 21:12:07Z,FT,1.0,True,it,it,2,True,False,False,Italy,Italy,2025-04-13 18:45:00+00:00,1,1,"[{'minute': '47', 'type': 1, 'subType': 1, 'playerName': 'Alessio Romagnoli', 'playerId': 118158, 'participatingPlayerName': 'Luca Pellegrini', 'participatingPlayerId': 332268, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '69', 'type': 1, 'subType': 1, 'playerName': 'Matías Soulé', 'playerId': 425079, 'participatingPlayerName': 'Alexis Saelemaekers', 'participatingPlayerId': 365308, 'runningScore': None, 'field': 1, 'period': 3}]",,,,7,,,,,,2025-04-13T18:45:54Z,2025-04-13T19:32:23Z,2025-04-13T19:48:31Z,
ITA-Serie A,2425,2025-04-13 Verona-Genoa,23490,1835131,6,2025-04-13T14:00:00,76,Verona,3,0,278,Genoa,1,0,False,True,,FT,,False,it,it,0,True,False,False,Italy,Italy,2025-04-13 13:00:00+00:00,0,0,[],,,,7,,,,,,2025-04-13T13:00:26Z,2025-04-13T13:46:29Z,2025-04-13T14:04:58Z,
ITA-Serie A,2425,2025-04-14 Napoli-Empoli,23490,1835134,6,2025-04-14T19:45:00,276,Napoli,1,0,272,Empoli,1,0,True,True,2025-04-14 21:08:16Z,FT,0.0,False,it,it,6,True,False,False,Italy,Italy,2025-04-14 18:45:00+00:00,3,0,"[{'minute': '18', 'type': 1, 'subType': 1, 'playerName': 'Scott McTominay', 'playerId': 336915, 'participatingPlayerName': 'Romelu Lukaku', 'participatingPlayerId': 78498, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '56', 'type': 1, 'subType': 1, 'playerName': 'Romelu Lukaku', 'playerId': 78498, 'participatingPlayerName': 'Mathías Olivera', 'participatingPlayerId': 347178, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '61', 'type': 1, 'subType': 1, 'playerName': 'Scott McTominay', 'playerId': 336915, 'participatingPlayerName': 'Romelu Lukaku', 'participatingPlayerId': 78498, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2025-04-14T18:48:54Z,2025-04-14T19:35:01Z,2025-04-14T19:51:55Z,
