league,season,game,stage_id,game_id,status,start_time,home_team_id,home_team,home_yellow_cards,home_red_cards,away_team_id,away_team,away_yellow_cards,away_red_cards,has_incidents_summary,has_preview,score_changed_at,elapsed,last_scorer,is_top_match,home_team_country_code,away_team_country_code,comment_count,is_lineup_confirmed,is_stream_available,match_is_opta,home_team_country_name,away_team_country_name,date,home_score,away_score,incidents,bets,aggregate_winner_field,winner_field,period,extra_result_field,home_extratime_score,away_extratime_score,home_penalty_score,away_penalty_score,started_at_utc,first_half_ended_at_utc,second_half_started_at_utc,stage
ITA-Serie A,2122,2021-08-21 Empoli-Lazio,19982,1575783,6,2021-08-21T19:45:00,272,Empoli,2,0,77,Lazio,1,0,True,True,2021-08-21 20:26:08Z,FT,1.0,False,it,it,2,True,False,False,Italy,Italy,2021-08-21 18:45:00+00:00,1,3,"[{'minute': '4', 'type': 1, 'subType': 1, 'playerName': 'Filippo Bandinelli', 'playerId': 296651, 'participatingPlayerName': 'Nedim Bajrami', 'participatingPlayerId': 423448, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '6', 'type': 1, 'subType': 1, 'playerName': 'Sergej Milinkovic-Savic', 'playerId': 288767, 'participatingPlayerName': 'Felipe Anderson', 'participatingPlayerId': 93026, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '31', 'type': 1, 'subType': 1, 'playerName': 'Manuel Lazzari', 'playerId': 287086, 'participatingPlayerName': 'Sergej Milinkovic-Savic', 'participatingPlayerId': 288767, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '41', 'type': 1, 'subType': 2, 'playerName': 'Ciro Immobile', 'playerId': 70141, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 1}]",,,1.0,7,,,,,,2021-08-21T18:45:12Z,,2021-08-21T19:45:42Z,
ITA-Serie A,2122,2021-08-21 Inter-Genoa,19982,1575785,6,2021-08-21T17:30:00,75,Inter,1,0,278,Genoa,2,0,True,True,2021-08-21 19:18:29Z,FT,0.0,False,it,it,9,True,False,False,Italy,Italy,2021-08-21 16:30:00+00:00,4,0,"[{'minute': '6', 'type': 1, 'subType': 1, 'playerName': 'Milan Skriniar', 'playerId': 302918, 'participatingPlayerName': 'Hakan Çalhanoglu', 'participatingPlayerId': 110373, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '14', 'type': 1, 'subType': 1, 'playerName': 'Hakan Çalhanoglu', 'playerId': 110373, 'participatingPlayerName': 'Edin Dzeko', 'participatingPlayerId': 24845, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '74', 'type': 1, 'subType': 1, 'playerName': 'Arturo Vidal', 'playerId': 25008, 'participatingPlayerName': 'Nicolò Barella', 'participatingPlayerId': 148684, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '87', 'type': 1, 'subType': 1, 'playerName': 'Edin Dzeko', 'playerId': 24845, 'participatingPlayerName': 'Arturo Vidal', 'participatingPlayerId': 25008, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-08-21T16:30:40Z,,2021-08-21T17:36:15Z,
ITA-Serie A,2122,2021-08-21 Torino-Atalanta,19982,1575789,6,2021-08-21T19:45:00,72,Torino,2,0,300,Atalanta,2,0,True,True,2021-08-21 21:37:42Z,FT,1.0,False,it,it,3,True,False,False,Italy,Italy,2021-08-21 18:45:00+00:00,1,2,"[{'minute': '6', 'type': 1, 'subType': 1, 'playerName': 'Luis Muriel', 'playerId': 84190, 'participatingPlayerName': 'Josip Ilicic', 'participatingPlayerId': 43194, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '79', 'type': 1, 'subType': 1, 'playerName': 'Andrea Belotti', 'playerId': 112272, 'participatingPlayerName': 'Karol Linetty', 'participatingPlayerId': 141736, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '93', 'type': 1, 'subType': 1, 'playerName': 'Roberto Piccoli', 'playerId': 369414, 'participatingPlayerName': 'Mario Pasalic', 'participatingPlayerId': 129903, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2021-08-21T18:47:30Z,,2021-08-21T19:49:58Z,
ITA-Serie A,2122,2021-08-21 Verona-Sassuolo,19982,1575784,6,2021-08-21T17:30:00,76,Verona,2,1,2889,Sassuolo,2,0,True,True,2021-08-21 19:25:59Z,FT,0.0,False,it,it,1,True,False,False,Italy,Italy,2021-08-21 16:30:00+00:00,2,3,"[{'minute': '32', 'type': 1, 'subType': 1, 'playerName': 'Giacomo Raspadori', 'playerId': 371497, 'participatingPlayerName': 'Filip Djuricic', 'participatingPlayerId': 80443, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '46', 'type': 2, 'subType': 2, 'playerName': 'Miguel Veloso', 'playerId': 22182, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '51', 'type': 1, 'subType': 1, 'playerName': 'Filip Djuricic', 'playerId': 80443, 'participatingPlayerName': 'Francesco Caputo', 'participatingPlayerId': 67834, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '71', 'type': 1, 'subType': 2, 'playerName': 'Mattia Zaccagni', 'playerId': 149029, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '77', 'type': 1, 'subType': 1, 'playerName': 'Hamed Traoré', 'playerId': 362551, 'participatingPlayerName': 'Jérémie Boga', 'participatingPlayerId': 280766, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '90', 'type': 1, 'subType': 1, 'playerName': 'Mattia Zaccagni', 'playerId': 149029, 'participatingPlayerName': 'Darko Lazovic', 'participatingPlayerId': 38442, 'runningScore': None, 'field': 0, 'period': 3}]",,,1.0,7,,,,,,2021-08-21T16:34:31Z,,2021-08-21T17:40:49Z,
ITA-Serie A,2122,2021-08-22 Bologna-Salernitana,19982,1575781,6,2021-08-22T17:30:00,71,Bologna,4,2,143,Salernitana,2,1,True,True,2021-08-22 19:07:27Z,FT,0.0,False,it,it,2,True,False,False,Italy,Italy,2021-08-22 16:30:00+00:00,3,2,"[{'minute': '34', 'type': 2, 'subType': 2, 'playerName': 'Stefan Strandberg', 'playerId': 22598, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '50', 'type': 2, 'subType': 2, 'playerName': 'Roberto Soriano', 'playerId': 78906, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '52', 'type': 1, 'subType': 2, 'playerName': 'Federico Bonazzoli', 'playerId': 149543, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '59', 'type': 1, 'subType': 1, 'playerName': 'Lorenzo De Silvestri', 'playerId': 19580, 'participatingPlayerName': 'Nicola Sansone', 'participatingPlayerId': 83651, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '70', 'type': 1, 'subType': 1, 'playerName': 'Mamadou Coulibaly', 'playerId': 335093, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '74', 'type': 1, 'subType': 1, 'playerName': 'Marko Arnautovic', 'playerId': 34693, 'participatingPlayerName': 'Jerdy Schouten', 'participatingPlayerId': 331555, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '77', 'type': 1, 'subType': 1, 'playerName': 'Lorenzo De Silvestri', 'playerId': 19580, 'participatingPlayerName': 'Riccardo Orsolini', 'participatingPlayerId': 286828, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '88', 'type': 2, 'subType': 2, 'playerName': 'Jerdy Schouten', 'playerId': 331555, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-08-22T16:32:01Z,,2021-08-22T17:35:29Z,
ITA-Serie A,2122,2021-08-22 Napoli-Venezia,19982,1575786,6,2021-08-22T19:45:00,276,Napoli,1,1,85,Venezia,7,0,True,True,2021-08-22 21:19:14Z,FT,0.0,False,it,it,4,True,False,False,Italy,Italy,2021-08-22 18:45:00+00:00,2,0,"[{'minute': '22', 'type': 2, 'subType': 3, 'playerName': 'Victor Osimhen', 'playerId': 298510, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '62', 'type': 1, 'subType': 2, 'playerName': 'Lorenzo Insigne', 'playerId': 83390, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '72', 'type': 1, 'subType': 1, 'playerName': 'Eljif Elmas', 'playerId': 339579, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-08-22T18:46:59Z,,2021-08-22T19:51:37Z,
ITA-Serie A,2122,2021-08-22 Roma-Fiorentina,19982,1575787,6,2021-08-22T19:45:00,84,Roma,2,1,73,Fiorentina,2,1,True,True,2021-08-22 21:25:24Z,FT,0.0,True,it,it,5,True,False,False,Italy,Italy,2021-08-22 18:45:00+00:00,3,1,"[{'minute': '17', 'type': 2, 'subType': 3, 'playerName': 'Bartlomiej Dragowski', 'playerId': 130815, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '26', 'type': 1, 'subType': 1, 'playerName': 'Henrikh Mkhitaryan', 'playerId': 28421, 'participatingPlayerName': 'Tammy Abraham', 'participatingPlayerId': 317506, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '52', 'type': 2, 'subType': 2, 'playerName': 'Nicolò Zaniolo', 'playerId': 332398, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '60', 'type': 1, 'subType': 1, 'playerName': 'Nikola Milenkovic', 'playerId': 319785, 'participatingPlayerName': 'Erick Pulgar', 'participatingPlayerId': 117055, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '64', 'type': 1, 'subType': 1, 'playerName': 'Jordan Veretout', 'playerId': 101017, 'participatingPlayerName': 'Tammy Abraham', 'participatingPlayerId': 317506, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '79', 'type': 1, 'subType': 1, 'playerName': 'Jordan Veretout', 'playerId': 101017, 'participatingPlayerName': 'Eldor Shomurodov', 'participatingPlayerId': 262707, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-08-22T18:45:59Z,2021-08-22T19:33:57Z,2021-08-22T19:51:18Z,
ITA-Serie A,2122,2021-08-22 Udinese-Juventus,19982,1575790,6,2021-08-22T17:30:00,86,Udinese,1,0,87,Juventus,3,0,True,True,2021-08-22 19:26:45Z,FT,1.0,False,it,it,18,True,False,False,Italy,Italy,2021-08-22 16:30:00+00:00,2,2,"[{'minute': '3', 'type': 1, 'subType': 1, 'playerName': 'Paulo Dybala', 'playerId': 114863, 'participatingPlayerName': 'Rodrigo Bentancur', 'participatingPlayerId': 303657, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '23', 'type': 1, 'subType': 1, 'playerName': 'Juan Cuadrado', 'playerId': 44868, 'participatingPlayerName': 'Paulo Dybala', 'participatingPlayerId': 114863, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '51', 'type': 1, 'subType': 2, 'playerName': 'Roberto Pereyra', 'playerId': 90000, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '83', 'type': 1, 'subType': 1, 'playerName': 'Gerard Deulofeu', 'playerId': 98317, 'participatingPlayerName': 'Stefano Okaka', 'participatingPlayerId': 14255, 'runningScore': None, 'field': 0, 'period': 3}]",,,,7,,,,,,2021-08-22T16:30:22Z,,2021-08-22T17:35:12Z,
ITA-Serie A,2122,2021-08-23 Cagliari-Spezia,19982,1575782,6,2021-08-23T17:30:00,78,Cagliari,2,0,1501,Spezia,3,0,True,True,2021-08-23 18:54:19Z,FT,0.0,False,it,it,3,True,False,False,Italy,Italy,2021-08-23 16:30:00+00:00,2,2,"[{'minute': '7', 'type': 1, 'subType': 1, 'playerName': 'Emmanuel Gyasi', 'playerId': 143526, 'participatingPlayerName': 'Daniele Verde', 'participatingPlayerId': 244301, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '58', 'type': 1, 'subType': 1, 'playerName': 'Simone Bastoni', 'playerId': 142375, 'participatingPlayerName': 'Kelvin Amian', 'participatingPlayerId': 297210, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '62', 'type': 1, 'subType': 1, 'playerName': 'João Pedro', 'playerId': 86935, 'participatingPlayerName': 'Razvan Marin', 'participatingPlayerId': 239013, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '66', 'type': 1, 'subType': 2, 'playerName': 'João Pedro', 'playerId': 86935, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,,7,,,,,,2021-08-23T16:31:07Z,,2021-08-23T17:33:15Z,
ITA-Serie A,2122,2021-08-23 Sampdoria-AC Milan,19982,1575788,6,2021-08-23T19:45:00,271,Sampdoria,3,0,80,AC Milan,1,0,True,True,2021-08-23 19:57:12Z,FT,1.0,False,it,it,4,True,False,False,Italy,Italy,2021-08-23 18:45:00+00:00,0,1,"[{'minute': '9', 'type': 1, 'subType': 1, 'playerName': 'Brahim Díaz', 'playerId': 317541, 'participatingPlayerName': 'Davide Calabria', 'participatingPlayerId': 260498, 'runningScore': None, 'field': 1, 'period': 1}]",,,1.0,7,,,,,,2021-08-23T18:48:32Z,,2021-08-23T19:53:34Z,
