league,season,game,stage_id,game_id,status,start_time,home_team_id,home_team,home_yellow_cards,home_red_cards,away_team_id,away_team,away_yellow_cards,away_red_cards,has_incidents_summary,has_preview,score_changed_at,elapsed,last_scorer,is_top_match,home_team_country_code,away_team_country_code,comment_count,is_lineup_confirmed,is_stream_available,match_is_opta,home_team_country_name,away_team_country_name,date,home_score,away_score,incidents,bets,aggregate_winner_field,winner_field,period,extra_result_field,home_extratime_score,away_extratime_score,home_penalty_score,away_penalty_score,started_at_utc,first_half_ended_at_utc,second_half_started_at_utc,stage
ITA-Serie A,1617,2016-08-20 Juventus-Fiorentina,14014,1115154,6,2016-08-20T19:45:00,87,Juventus,1,0,73,Fiorentina,3,0,True,True,2016-08-20 21:19:09Z,FT,0.0,True,it,it,14,True,False,False,Italy,Italy,2016-08-20 18:45:00+00:00,2,1,"[{'minute': '37', 'type': 1, 'subType': 1, 'playerName': 'Sami Khedira', 'playerId': 13764, 'participatingPlayerName': 'Giorgio Chiellini', 'participatingPlayerId': 9991, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '70', 'type': 1, 'subType': 1, 'playerName': 'Nikola Kalinic', 'playerId': 25091, 'participatingPlayerName': 'Josip Ilicic', 'participatingPlayerId': 43194, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '75', 'type': 1, 'subType': 1, 'playerName': 'Gonzalo Higuaín', 'playerId': 19729, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2016-08-20T18:46:42Z,,2016-08-20T19:49:32Z,
ITA-Serie A,1617,2016-08-20 Roma-Udinese,14014,1115158,6,2016-08-20T17:00:00,84,Roma,0,0,86,Udinese,2,0,True,True,2016-08-20 18:46:08Z,FT,0.0,False,it,it,5,True,False,False,Italy,Italy,2016-08-20 16:00:00+00:00,4,0,"[{'minute': '65', 'type': 1, 'subType': 2, 'playerName': 'Diego Perotti', 'playerId': 31388, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '75', 'type': 1, 'subType': 2, 'playerName': 'Diego Perotti', 'playerId': 31388, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '82', 'type': 1, 'subType': 1, 'playerName': 'Edin Dzeko', 'playerId': 24845, 'participatingPlayerName': 'Radja Nainggolan', 'participatingPlayerId': 52380, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '84', 'type': 1, 'subType': 1, 'playerName': 'Mohamed Salah', 'playerId': 108226, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2016-08-20T16:03:13Z,,2016-08-20T17:06:36Z,
ITA-Serie A,1617,2016-08-21 AC Milan-Torino,14014,1115155,6,2016-08-21T17:00:00,80,AC Milan,1,1,72,Torino,3,0,True,True,2016-08-21 18:52:48Z,FT,1.0,False,it,it,11,True,False,False,Italy,Italy,2016-08-21 16:00:00+00:00,3,2,"[{'minute': '38', 'type': 1, 'subType': 1, 'playerName': 'Carlos Bacca', 'playerId': 71687, 'participatingPlayerName': 'Ignazio Abate', 'participatingPlayerId': 23206, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '48', 'type': 1, 'subType': 1, 'playerName': 'Andrea Belotti', 'playerId': 112272, 'participatingPlayerName': 'Cristian Molinaro', 'participatingPlayerId': 15407, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '50', 'type': 1, 'subType': 1, 'playerName': 'Carlos Bacca', 'playerId': 71687, 'participatingPlayerName': ""M'Baye Niang"", 'participatingPlayerId': 58761, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '62', 'type': 1, 'subType': 2, 'playerName': 'Carlos Bacca', 'playerId': 71687, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '91', 'type': 1, 'subType': 1, 'playerName': 'Daniele Baselli', 'playerId': 83716, 'participatingPlayerName': 'Lorenzo De Silvestri', 'participatingPlayerId': 19580, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '94', 'type': 2, 'subType': 2, 'playerName': 'Gabriel Paletta', 'playerId': 22605, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2016-08-21T16:01:49Z,,2016-08-21T17:06:49Z,
ITA-Serie A,1617,2016-08-21 Atalanta-Lazio,14014,1115149,6,2016-08-21T19:45:00,300,Atalanta,2,0,77,Lazio,2,0,True,True,2016-08-21 21:43:12Z,FT,0.0,False,it,it,4,True,False,False,Italy,Italy,2016-08-21 18:45:00+00:00,3,4,"[{'minute': '15', 'type': 1, 'subType': 1, 'playerName': 'Ciro Immobile', 'playerId': 70141, 'participatingPlayerName': 'Sergej Milinkovic-Savic', 'participatingPlayerId': 288767, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '20', 'type': 1, 'subType': 1, 'playerName': 'Wesley Hoedt', 'playerId': 141172, 'participatingPlayerName': 'Lucas Biglia', 'participatingPlayerId': 22205, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '33', 'type': 1, 'subType': 1, 'playerName': 'Cristiano Lombardi', 'playerId': 126177, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '63', 'type': 1, 'subType': 1, 'playerName': 'Franck Kessie', 'playerId': 277269, 'participatingPlayerName': 'Andrea Conti', 'participatingPlayerId': 294137, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '67', 'type': 1, 'subType': 1, 'playerName': 'Franck Kessie', 'playerId': 277269, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '89', 'type': 1, 'subType': 1, 'playerName': 'Danilo Cataldi', 'playerId': 118147, 'participatingPlayerName': 'Dusan Basta', 'participatingPlayerId': 14751, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '91', 'type': 1, 'subType': 1, 'playerName': 'Andrea Petagna', 'playerId': 122296, 'participatingPlayerName': 'Andrea Conti', 'participatingPlayerId': 294137, 'runningScore': None, 'field': 0, 'period': 3}]",,,1.0,7,,,,,,2016-08-21T18:49:27Z,,2016-08-21T19:57:18Z,
ITA-Serie A,1617,2016-08-21 Bologna-Crotone,14014,1115150,6,2016-08-21T19:45:00,71,Bologna,1,0,779,Crotone,1,0,True,True,2016-08-21 21:32:09Z,FT,0.0,False,it,it,2,True,False,False,Italy,Italy,2016-08-21 18:45:00+00:00,1,0,"[{'minute': '86', 'type': 1, 'subType': 1, 'playerName': 'Mattia Destro', 'playerId': 67434, 'participatingPlayerName': 'Blerim Dzemaili', 'participatingPlayerId': 14831, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2016-08-21T18:47:26Z,,2016-08-21T19:50:52Z,
ITA-Serie A,1617,2016-08-21 Chievo-Inter,14014,1115151,6,2016-08-21T19:45:00,267,Chievo,2,0,75,Inter,4,0,True,True,2016-08-21 21:28:00Z,FT,0.0,False,it,it,14,True,False,False,Italy,Italy,2016-08-21 18:45:00+00:00,2,0,"[{'minute': '49', 'type': 1, 'subType': 1, 'playerName': 'Valter Birsa', 'playerId': 12032, 'participatingPlayerName': 'Fabrizio Cacciatore', 'participatingPlayerId': 33870, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '81', 'type': 1, 'subType': 1, 'playerName': 'Valter Birsa', 'playerId': 12032, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2016-08-21T18:48:37Z,,2016-08-21T19:51:49Z,
ITA-Serie A,1617,2016-08-21 Empoli-Sampdoria,14014,1115152,6,2016-08-21T19:45:00,272,Empoli,2,1,271,Sampdoria,4,0,True,True,2016-08-21 20:22:30Z,FT,1.0,False,it,it,2,True,False,False,Italy,Italy,2016-08-21 18:45:00+00:00,0,1,"[{'minute': '37', 'type': 1, 'subType': 1, 'playerName': 'Luis Muriel', 'playerId': 84190, 'participatingPlayerName': 'Ricardo Álvarez', 'participatingPlayerId': 41489, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '84', 'type': 2, 'subType': 3, 'playerName': 'Massimo Maccarone', 'playerId': 3853, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,1.0,7,,,,,,2016-08-21T18:45:27Z,,2016-08-21T19:46:09Z,
ITA-Serie A,1617,2016-08-21 Genoa-Cagliari,14014,1115153,6,2016-08-21T19:45:00,278,Genoa,4,0,78,Cagliari,3,0,True,True,2016-08-21 21:29:52Z,FT,0.0,False,it,it,3,True,False,False,Italy,Italy,2016-08-21 18:45:00+00:00,3,1,"[{'minute': '66', 'type': 1, 'subType': 1, 'playerName': 'Marco Borriello', 'playerId': 4644, 'participatingPlayerName': 'Marco Sau', 'participatingPlayerId': 27999, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '78', 'type': 1, 'subType': 1, 'playerName': 'Olivier Ntcham', 'playerId': 294149, 'participatingPlayerName': 'Tomás Rincón', 'participatingPlayerId': 31991, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '79', 'type': 1, 'subType': 1, 'playerName': 'Diego Laxalt', 'playerId': 135584, 'participatingPlayerName': 'Miguel Veloso', 'participatingPlayerId': 22182, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '88', 'type': 1, 'subType': 1, 'playerName': 'Luca Rigoni', 'playerId': 12732, 'participatingPlayerName': 'Darko Lazovic', 'participatingPlayerId': 38442, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2016-08-21T18:45:37Z,,2016-08-21T19:45:42Z,
ITA-Serie A,1617,2016-08-21 Palermo-Sassuolo,14014,1115156,6,2016-08-21T19:45:00,1285,Palermo,2,1,2889,Sassuolo,2,0,True,True,2016-08-21 20:18:54Z,FT,1.0,False,it,it,4,True,False,False,Italy,Italy,2016-08-21 18:45:00+00:00,0,1,"[{'minute': '31', 'type': 1, 'subType': 2, 'playerName': 'Domenico Berardi', 'playerId': 118542, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '91', 'type': 2, 'subType': 2, 'playerName': 'Slobodan Rajkovic', 'playerId': 33071, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,1.0,7,,,,,,2016-08-21T18:48:05Z,,2016-08-21T19:51:18Z,
ITA-Serie A,1617,2016-08-21 Pescara-Napoli,14014,1115157,6,2016-08-21T19:45:00,277,Pescara,3,0,276,Napoli,2,0,True,True,2016-08-21 21:08:36Z,FT,1.0,False,it,it,5,True,False,False,Italy,Italy,2016-08-21 18:45:00+00:00,2,2,"[{'minute': '8', 'type': 1, 'subType': 1, 'playerName': 'Ahmad Benali', 'playerId': 294148, 'participatingPlayerName': 'Valerio Verre', 'participatingPlayerId': 106581, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '35', 'type': 1, 'subType': 1, 'playerName': 'Gianluca Caprari', 'playerId': 98567, 'participatingPlayerName': 'Francesco Zampano', 'participatingPlayerId': 122487, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '60', 'type': 1, 'subType': 1, 'playerName': 'Dries Mertens', 'playerId': 23100, 'participatingPlayerName': 'Mirko Valdifiori', 'participatingPlayerId': 128746, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '63', 'type': 1, 'subType': 1, 'playerName': 'Dries Mertens', 'playerId': 23100, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}]",,,,7,,,,,,2016-08-21T18:46:49Z,,2016-08-21T19:50:37Z,
