league,season,game,stage_id,game_id,status,start_time,home_team_id,home_team,home_yellow_cards,home_red_cards,away_team_id,away_team,away_yellow_cards,away_red_cards,has_incidents_summary,has_preview,score_changed_at,elapsed,last_scorer,is_top_match,home_team_country_code,away_team_country_code,comment_count,is_lineup_confirmed,is_stream_available,match_is_opta,home_team_country_name,away_team_country_name,date,home_score,away_score,incidents,bets,aggregate_winner_field,winner_field,period,extra_result_field,home_extratime_score,away_extratime_score,home_penalty_score,away_penalty_score,started_at_utc,first_half_ended_at_utc,second_half_started_at_utc,stage
ITA-Serie A,2223,2023-05-07 Atalanta-Juventus,21087,1651690,6,2023-05-07T11:30:00,300,Atalanta,1,0,87,Juventus,2,0,True,True,2023-05-07 13:26:30Z,FT,1.0,False,it,it,2,True,False,False,Italy,Italy,2023-05-07 10:30:00+00:00,0,2,"[{'minute': '56', 'type': 1, 'subType': 1, 'playerName': 'Samuel Iling-Junior', 'playerId': 438894, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '98', 'type': 1, 'subType': 1, 'playerName': 'Dusan Vlahovic', 'playerId': 315369, 'participatingPlayerName': 'Federico Chiesa', 'participatingPlayerId': 322971, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2023-05-07T10:30:17Z,2023-05-07T11:16:17Z,2023-05-07T11:32:39Z,Serie A
ITA-Serie A,2223,2023-05-07 Lecce-Verona,21087,1651696,6,2023-05-07T19:45:00,79,Lecce,2,0,76,Verona,5,0,True,True,2023-05-07 21:12:13Z,FT,1.0,False,it,it,4,True,False,False,Italy,Italy,2023-05-07 18:45:00+00:00,0,1,"[{'minute': '71', 'type': 1, 'subType': 1, 'playerName': 'Cyril Ngonge', 'playerId': 367742, 'participatingPlayerName': 'Milan Djuric', 'participatingPlayerId': 33649, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2023-05-07T18:45:06Z,2023-05-07T19:30:06Z,2023-05-07T19:46:11Z,Serie A
ITA-Serie A,2223,2023-05-07 Napoli-Fiorentina,21087,1651700,6,2023-05-07T17:00:00,276,Napoli,0,0,73,Fiorentina,0,0,True,True,2023-05-07 18:35:14Z,FT,0.0,False,it,it,1,True,False,False,Italy,Italy,2023-05-07 16:00:00+00:00,1,0,"[{'minute': '74', 'type': 1, 'subType': 2, 'playerName': 'Victor Osimhen', 'playerId': 298510, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2023-05-07T16:02:44Z,2023-05-07T16:48:59Z,2023-05-07T17:06:48Z,Serie A
ITA-Serie A,2223,2023-05-07 Torino-Monza,21087,1651706,6,2023-05-07T14:00:00,72,Torino,2,0,269,Monza,1,0,True,True,2023-05-07 15:47:35Z,FT,1.0,False,it,it,0,True,False,False,Italy,Italy,2023-05-07 13:00:00+00:00,1,1,"[{'minute': '46', 'type': 1, 'subType': 1, 'playerName': 'Antonio Sanabria', 'playerId': 135057, 'participatingPlayerName': 'Nikola Vlasic', 'participatingPlayerId': 343975, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '86', 'type': 1, 'subType': 1, 'playerName': 'Gianluca Caprari', 'playerId': 98567, 'participatingPlayerName': 'Andrea Petagna', 'participatingPlayerId': 122296, 'runningScore': None, 'field': 1, 'period': 3}]",,,,7,,,,,,2023-05-07T13:00:47Z,2023-05-07T13:50:59Z,2023-05-07T14:06:42Z,Serie A
ITA-Serie A,2223,2023-05-08 Empoli-Salernitana,21087,1651694,6,2023-05-08T17:30:00,272,Empoli,2,0,143,Salernitana,2,0,True,True,2023-05-08 19:12:41Z,FT,1.0,False,it,it,1,True,False,False,Italy,Italy,2023-05-08 16:30:00+00:00,2,1,"[{'minute': '37', 'type': 1, 'subType': 1, 'playerName': 'Nicolò Cambiaghi', 'playerId': 373544, 'participatingPlayerName': 'Tyronne Ebuehi', 'participatingPlayerId': 232248, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '63', 'type': 1, 'subType': 1, 'playerName': 'Francesco Caputo', 'playerId': 67834, 'participatingPlayerName': 'Tyronne Ebuehi', 'participatingPlayerId': 232248, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '85', 'type': 1, 'subType': 1, 'playerName': 'Krzysztof Piatek', 'playerId': 339504, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}]",,,0.0,7,,,,,,2023-05-08T16:30:11Z,2023-05-08T17:16:30Z,2023-05-08T17:32:04Z,Serie A
ITA-Serie A,2223,2023-05-08 Sassuolo-Bologna,21087,1651704,6,2023-05-08T19:45:00,2889,Sassuolo,1,0,71,Bologna,1,0,True,True,2023-05-08 20:27:31Z,FT,1.0,False,it,it,1,True,False,False,Italy,Italy,2023-05-08 18:45:00+00:00,1,1,"[{'minute': '15', 'type': 1, 'subType': 1, 'playerName': 'Domenico Berardi', 'playerId': 118542, 'participatingPlayerName': 'Grégoire Defrel', 'participatingPlayerId': 101767, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '42', 'type': 1, 'subType': 1, 'playerName': 'Nicolás Domínguez', 'playerId': 334653, 'participatingPlayerName': 'Andrea Cambiaso', 'participatingPlayerId': 423440, 'runningScore': None, 'field': 1, 'period': 1}]",,,,7,,,,,,2023-05-08T18:45:06Z,2023-05-08T19:30:20Z,2023-05-08T19:46:14Z,Serie A
ITA-Serie A,2223,2023-05-08 Udinese-Sampdoria,21087,1651708,6,2023-05-08T17:30:00,86,Udinese,2,0,271,Sampdoria,2,0,True,True,2023-05-08 18:04:37Z,FT,0.0,False,it,it,1,True,False,False,Italy,Italy,2023-05-08 16:30:00+00:00,2,0,"[{'minute': '9', 'type': 1, 'subType': 1, 'playerName': 'Roberto Pereyra', 'playerId': 90000, 'participatingPlayerName': 'Festy Ebosele', 'participatingPlayerId': 408984, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '34', 'type': 1, 'subType': 1, 'playerName': 'Adam Masina', 'playerId': 137512, 'participatingPlayerName': 'Sandi Lovric', 'participatingPlayerId': 384577, 'runningScore': None, 'field': 0, 'period': 1}]",,,0.0,7,,,,,,2023-05-08T16:30:27Z,2023-05-08T17:17:29Z,2023-05-08T17:35:37Z,Serie A
ITA-Serie A,2223,2023-05-12 Lazio-Lecce,21087,1651717,6,2023-05-12T19:45:00,77,Lazio,3,0,79,Lecce,5,0,True,True,2023-05-12 21:40:41Z,FT,0.0,False,it,it,0,True,False,False,Italy,Italy,2023-05-12 18:45:00+00:00,2,2,"[{'minute': '34', 'type': 1, 'subType': 1, 'playerName': 'Ciro Immobile', 'playerId': 70141, 'participatingPlayerName': 'Luis Alberto', 'participatingPlayerId': 85077, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '47', 'type': 1, 'subType': 1, 'playerName': 'Rémi Oudin', 'playerId': 322421, 'participatingPlayerName': 'Valentin Gendrey', 'participatingPlayerId': 380637, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '51', 'type': 1, 'subType': 1, 'playerName': 'Rémi Oudin', 'playerId': 322421, 'participatingPlayerName': 'Gabriel Strefezza', 'participatingPlayerId': 335576, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '94', 'type': 1, 'subType': 1, 'playerName': 'Sergej Milinkovic-Savic', 'playerId': 288767, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,,7,,,,,,2023-05-12T18:46:02Z,2023-05-12T19:34:12Z,2023-05-12T19:50:40Z,Serie A
ITA-Serie A,2223,2023-05-13 Inter-Sassuolo,21087,1651715,6,2023-05-13T19:45:00,75,Inter,2,0,2889,Sassuolo,3,0,True,True,2023-05-13 21:34:20Z,FT,0.0,False,it,it,2,True,False,False,Italy,Italy,2023-05-13 18:45:00+00:00,4,2,"[{'minute': '41', 'type': 1, 'subType': 1, 'playerName': 'Romelu Lukaku', 'playerId': 78498, 'participatingPlayerName': ""Danilo D'Ambrosio"", 'participatingPlayerId': 64271, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '55', 'type': 1, 'subType': 3, 'playerName': 'Ruan Tressoldi', 'playerId': 349496, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '58', 'type': 1, 'subType': 1, 'playerName': 'Lautaro Martínez', 'playerId': 299344, 'participatingPlayerName': 'Henrikh Mkhitaryan', 'participatingPlayerId': 28421, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '63', 'type': 1, 'subType': 1, 'playerName': 'Matheus Henrique', 'playerId': 348667, 'participatingPlayerName': 'Domenico Berardi', 'participatingPlayerId': 118542, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '77', 'type': 1, 'subType': 1, 'playerName': 'Davide Frattesi', 'playerId': 331425, 'participatingPlayerName': 'Rogério', 'participatingPlayerId': 345682, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '89', 'type': 1, 'subType': 1, 'playerName': 'Romelu Lukaku', 'playerId': 78498, 'participatingPlayerName': 'Marcelo Brozovic', 'participatingPlayerId': 87449, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2023-05-13T18:45:39Z,2023-05-13T19:32:39Z,2023-05-13T19:49:46Z,Serie A
ITA-Serie A,2223,2023-05-13 Salernitana-Atalanta,21087,1651719,6,2023-05-13T14:00:00,143,Salernitana,2,0,300,Atalanta,2,0,True,True,2023-05-13 15:52:44Z,FT,0.0,False,it,it,2,True,False,False,Italy,Italy,2023-05-13 13:00:00+00:00,1,0,"[{'minute': '93', 'type': 1, 'subType': 1, 'playerName': 'Antonio Candreva', 'playerId': 34112, 'participatingPlayerName': 'Krzysztof Piatek', 'participatingPlayerId': 339504, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2023-05-13T13:00:11Z,2023-05-13T13:46:12Z,2023-05-13T14:04:33Z,Serie A
